Date,equity_index_gdp,government_bond_gdp,currency_gdp,equity_index_cpi,government_bond_cpi,currency_cpi,equity_index_interest_rate,government_bond_interest_rate,currency_interest_rate,equity_index_exchange_rate,government_bond_exchange_rate,currency_exchange_rate
1989-01-01,-0.034459330650766534,0.00013196587651549956,-0.024047238897834746,-0.01932490927320488,0.009270461062050714,-0.012711321409874611,-0.03954971348800903,-0.0146894414398925,-0.020605429770122332,-0.02471705657687024,-0.009270461062050714,-0.002086087668825275
1989-02-01,0.027406360386219627,0.012998600082946864,0.02891352554982588,-0.01762830081657814,-0.014589116505679484,0.0560409370563598,0.027217858943769983,0.019232602272585893,-0.05665698668020086,0.029397503243377223,-0.027799812210232356,-0.056991142951124125
1989-03-01,0.0004842090293368901,-0.0003859306581270009,-0.0077434895816866365,0.016890179489601143,0.01586488586070691,-0.015748237673395123,-0.005631578897479715,-0.003522403187978947,0.02357630410565262,-0.011179242413342854,0.02282316944452673,0.014890854785828403
1989-04-01,-0.012870115244763536,0.013535941730196104,0.021748912463021075,-0.012804254072653459,-0.009523410592951165,0.001690038151087646,-0.01316859957440595,-0.013535941730196104,0.01805841915499507,-0.012688162900256787,0.015313465997571184,-0.0014323437874142887
1989-05-01,0.004357210115955076,0.007556329024294634,0.06368572491436572,0.011701895407343425,0.009138760616683287,-0.02003952271496366,0.007197266341961798,-0.007556329024294634,-0.024925597153746034,-0.029766191947727907,0.04597115052518355,0.006141283223322478
1989-06-01,-0.0022933344466089067,0.032710031151859005,-0.009525511634844103,0.007862873900936592,-0.01935953313878271,0.02078769973972741,0.0004495382742404893,-0.032710031151859005,0.02393414105715249,-0.01594198625399134,0.024318693741801047,0.005551051734704807
1989-07-01,-0.03907858856914694,-0.006587929322932122,-0.030429604371766773,-0.06317974488562737,-0.04558155775392913,0.04317973704500569,-0.048306580607837296,-0.035837156791240436,0.014650022050407793,0.01292450366166548,-0.01558913040266489,-0.01637476876491657
1989-08-01,-0.006343889394149218,0.02314337491653337,0.009626919141618734,0.01091275002811614,0.03766583608851168,0.00488635247823928,-0.0069312117640289205,0.03540588727267892,-0.007965469531484054,-0.01952493827418176,-0.004587602127978738,-0.005587655396078099
1989-09-01,0.004226627535224663,-0.009549560216939106,-0.008268531714013663,-0.006686751161732958,0.005917801053685066,0.021117005149718787,0.0015949982324482775,0.016015375287225995,0.011574592081155924,0.022525201674102532,0.0007831811112733168,-0.013190063702321562
1989-10-01,0.01796255905690742,0.02356256281777948,0.009008601822624064,0.019741217400250612,-0.009781682305240885,0.01835392859418795,0.025148404167334167,-0.02356256281777948,0.02108098078340534,-0.010397113686269652,0.025698319315062515,0.020255340253476573
1989-11-01,-0.019222785265584505,-0.006890563955565472,-0.0036254836436629473,-0.018155404076110788,0.005499931801969062,0.013914669675423907,-0.008834967676690142,0.006890563955565472,0.0006301703791536733,0.019092524139924908,0.013146754374776977,0.012141281661013211
1989-12-01,-0.020221589681741856,0.006404292715110809,0.00957179762439775,-0.016348170908036145,-0.0012880344320546479,0.10358798597983235,-0.02300848658275948,-0.006404292715110809,0.007221179768505933,0.015911347413284278,-0.01242560157365147,-0.09098945682132258
1990-01-01,0.034588361317979356,-0.04822370483633811,0.03527904964877778,0.03157413127313091,0.04978466609119826,-0.01412855821847987,-0.024590066427690155,-0.0030085171363225167,0.0005288990807034595,0.021390440050412542,0.013374828861197308,-0.01189545267902706
1990-02-01,-0.0060395866392895965,-0.0212912127353403,0.02330561242115173,0.020547241843242893,0.0269336967827768,0.03149463094132016,0.03219565414380806,0.010334957548943523,0.01941920442641546,-0.04894078349837874,0.02011806178741792,-0.0021849035779955522
1990-03-01,-0.00664792386586649,-0.025992179998904723,-0.0064704840382710975,0.028417053347299808,0.03379889451378524,-0.001491197872690432,0.021662064673610627,0.007601416209792581,-0.03382865440239712,-0.06402285133196028,0.021832205153108054,0.01545810701372735
1990-04-01,0.028530120933144068,-0.040801041850156476,0.009383395905331568,0.0220759629315593,0.03137422203932275,0.006903865297346413,0.027111114010300644,-0.0006157997066157663,-0.0019459494952103816,0.004712228675547565,0.0012616123822288639,-0.0011110956455036005
1990-05-01,-0.053559746828624556,0.051339020660447675,0.030648547085739587,-0.062285611096246904,-0.05124686172090649,0.012787050248049058,0.013177467341959842,-0.0017715697822393605,-0.025692236538075366,0.06266433326325432,-0.05124686172090649,-0.027324878101063908
1990-06-01,-0.001887986087668127,0.025751051776971706,0.006186623907008295,0.002897882765758447,-0.014864361509823756,0.0075289841105914915,-0.010587427882141863,-0.008305584726601992,-0.005975702330039487,-0.008079169333146946,-0.014864361509823756,-0.005594223524959537
1990-07-01,-0.010910560758563526,-0.00044388971842899966,-0.029367577587051302,-0.01180776082811132,0.0011961501888550685,0.004370985837789333,-0.0031984062483443616,0.012170919769107377,-0.014014093998685523,-0.0165675717966606,-0.01946802843902764,-0.005179709247660822
1990-08-01,0.02942631793947278,-0.0352161115488274,-0.008977420473992715,-0.051234802930450754,-0.024233133394831085,0.02044149268960882,-0.026265117017385767,-0.020815000282970703,0.018636465567009108,-0.05482659023950635,0.024233133394831085,0.005471172668808709
1990-09-01,0.02920051917778852,0.00036858212665258973,0.0002714797029682028,-0.04813317046932646,0.0064328644492419405,-0.06477351930619904,-0.008325688628861641,0.0022951412529044002,-0.04909504570033007,-0.04422587827115331,-0.0064328644492419405,-0.0037104482166352253
1990-10-01,0.006286874967842913,0.028421411530570782,0.027010256302161806,0.032694690936717945,0.0399419741988306,-0.007654089815339645,-0.045978312167465916,0.013343415872046491,0.022735404782866862,0.01262507563056819,-0.04160809589494931,0.01457301998449203
1990-11-01,-0.02339933270605834,0.06206212829766024,0.007221671374592216,0.0005939680521338684,-0.026130053241250457,0.02718968947349916,0.024535180800260428,0.06206212829766024,0.005896604994882697,-0.006088904550654368,-0.043914694905785985,0.03596990316971332
1990-12-01,-0.00726796653044386,0.012475610745633607,-0.013612538116559372,-0.002982895193612134,-0.0052221990224813435,0.0037645993140438022,-0.0010066939651130515,0.012475610745633607,-0.02098644431434801,0.005851044372809575,-0.012522461279537073,-0.00783054024902605
1991-01-01,-0.03436295269607494,0.035905214426636974,-0.016674814527691196,-0.00951121507905326,-0.030374106643179938,0.0003327143191855131,0.00349738245383601,0.035905214426636974,-0.03261923528455553,0.043319776430004696,0.004031696520538538,0.007330770125178535
1991-02-01,-0.04307549311584503,0.00030372947776226164,-0.025743584027534266,-0.03063908428131455,0.004530673201556679,-0.0074857639357105215,0.024249725415432303,0.00030372947776226164,-0.056287948918836664,0.0270921965330864,-0.00559192235178427,-0.034344455723869204
1991-03-01,-0.004780483564512528,0.001690712312994453,0.03853612446121017,-0.027465566012686758,0.017822246773304996,0.023642081011013776,0.013891876207135735,0.001690712312994453,-0.04411724571431544,-0.01706968381460387,-0.014559394114395746,-0.026146020635409228
1991-04-01,-0.0143176558581674,0.0168124221465078,-0.01195237654226718,0.00223148249544954,-0.007960501472678379,-0.04723628914039663,0.030832961402343335,0.0168124221465078,-0.047231016831270456,-0.002482702760040611,-0.015555748375853919,0.00539583635968875
1991-05-01,-0.015242585228995856,0.00267963827312985,0.014973260478926392,0.00417702218901025,0.004111447313916889,-0.0036127201243083946,0.0016278884811977044,0.00267963827312985,0.015488652423276253,0.008640033088371737,-0.013844774522579845,0.009655493260568302
1991-06-01,0.023166120124154387,-0.029763786842469796,-0.002567733874102398,0.01437155119795755,-0.011963838924264922,0.003231400877847017,-0.017490387486692374,-0.029763786842469796,-0.025179740693649547,0.024894521536654078,0.027565982681789707,-0.019099883838608934
1991-07-01,-0.0038751716345878573,0.022744033833882446,-0.010877808206464718,-0.05062990247724271,-0.021031959653281394,-0.04714503764182923,0.04960499536611544,0.022744033833882446,-0.04361899419052536,-0.012974920943160976,-1.2685919732644675e-05,-0.008931704562787008
1991-08-01,-0.01839455006657007,0.03356267504886613,-0.035336676779904694,-0.003687605506170639,-0.02592926438630485,0.02744435725031778,0.0022011285499160633,0.03356267504886613,-0.0029059538410446824,-0.009996218984103467,0.004265680932407696,0.004856958864615779
1991-09-01,0.003970295247921535,0.03260682424387275,-0.05468493338638844,0.013997408668235003,-0.030254286057862505,0.0069759706243082585,0.019271929435692017,0.03260682424387275,-0.04343710797244324,0.006108662597952332,0.008286115365671132,0.006499190634953167
1991-10-01,-0.027420382668834592,0.01804513223758313,-0.024053426850066045,-0.000310545706956539,-0.010616561428726964,-0.009855590095819905,0.018619815825329785,0.01804513223758313,-0.04253121057095574,-0.02550430500522945,-0.01219094536701481,0.019265664742305524
1991-11-01,0.020651664474825967,-3.735973021578953e-05,-0.005407999730284913,-0.042150308220190134,-0.005199160233834073,0.0007500723981763381,-0.06337531329224595,-3.735973021578953e-05,0.019525118782343164,0.014001087044503466,0.01542655359619274,-0.01120207546249082
1991-12-01,-0.042495221934037763,0.04391701661224758,0.03204523714274177,0.06620418992851529,0.05027637962700795,-0.069819733115049,0.026562935719783517,0.04391701661224758,-0.03388013473494408,0.0129925601859333,0.06793267951626193,-0.02304721961328409
1992-01-01,-0.002958595013679738,-0.03848934185198904,0.04674323915942064,0.005997165858786963,-0.01594778331611245,-0.0032730269117763455,-0.009158621844788504,-0.03848934185198904,0.054323377564768266,0.0007465089600403088,0.04239190043036321,-0.013626598032154665
1992-02-01,0.014002774869562817,0.009004725720819187,0.010679598041706456,0.030825767372366038,-0.0023213691675216196,-0.014968401201587276,-0.024705756460622584,0.009004725720819187,0.04249752470238326,-0.008831125314293897,-0.020110913006099802,-0.0015280506537451782
1992-03-01,0.02760855945458839,-0.030427981141682207,0.027436702668019126,-0.023775110850306612,-0.03762159019854125,0.06325677385550846,-0.010329227751431679,-0.030427981141682207,0.01574427996636951,-0.0011472313063447923,-0.01072480726175829,-0.01521046972636582
1992-04-01,-0.026823464362840846,0.058809182998271335,-0.014995189100614136,0.013675126394686519,0.01130109121541714,0.004712404719136776,0.0167468467965625,0.03511082626097403,0.030231271198212655,0.03374725107302386,-0.06567200963105041,0.007830603405173036
1992-05-01,-0.03809928219434475,0.003473255901953529,-0.04318353300071503,0.008525145905472186,0.03382983448433511,0.017222705421773548,-0.0018208213128097605,0.027765359437681814,0.010678647246640874,0.0006705224903501724,-0.013572153443418236,-0.00215218385363706
1992-06-01,0.019523470831356162,-0.007094545799632586,-0.021343028519071446,-0.022378662463949067,0.003646593881100616,0.01752993227371899,0.009698817506867772,0.0025647006122366004,0.0021818967602141017,0.005746245529496545,-0.01280826598931492,0.017064221802046746
1992-07-01,0.013460605480616719,-0.033238595559365425,-0.013075489705886985,-0.0019120167429030113,0.014810806705856132,-0.04527547885926866,-0.007138490380620543,0.033238595559365425,0.012524929035545905,0.024244098294854022,-0.06594721085727727,-0.00785650753327405
1992-08-01,-0.043624642097948384,0.0251850987413519,-0.04281111784699074,0.008242249424148442,0.008864659150733964,-0.016945083898120772,-0.020056469924652404,-0.0251850987413519,0.044907343073785785,-0.04805086576178784,0.029687695724671472,0.06332189412506137
1992-09-01,-0.015669541986654916,-0.010636562399136205,-0.06846371377227577,-0.024888495081262355,0.026230058423363983,0.05396625276067043,-0.0069858977809081615,0.010636562399136205,0.021732604012555563,-0.01348136405982456,0.03596469117403087,0.012892844002012432
1992-10-01,-0.04692712528502445,-0.015382444129664288,-0.043504944515539816,0.014189638906326851,0.0076100902274125115,0.050041783087224824,-0.004345740139069883,0.006015477205459454,0.03480058546292582,-0.03749803879500244,-0.02298048377902352,0.008417936067210046
1992-11-01,-0.01737548771910087,0.02872938456013886,-0.06676106966359903,0.014832305639684663,-0.025443728955635406,0.041050815228760834,0.012242035904033418,-0.01960595263026882,0.005454232487827231,-0.02018425915011164,0.0313661198596448,0.061010934146810115
1992-12-01,0.025649711052054876,-0.018769893607651113,0.025087928153351376,0.005709047661746904,0.017339715723118796,-0.007307120209636188,0.0200944418090705,0.019466872456041912,-0.027372937443476797,0.04135833586182785,-0.01758209580143675,-0.024484769883822144
1993-01-01,-0.012033427780976302,-0.021316822750403912,-0.013927203053001954,-0.01456166561593439,-0.017170797670815766,-0.002551614950839288,-0.013488247486083233,0.02927319007050557,0.010499408581734515,-0.008859718889239797,0.01110402494470365,0.012349804306931417
1993-02-01,0.03974322876633134,-0.04631068805359074,0.02965890886606973,-0.0349842542220993,0.04607943030916709,-0.015270498163073675,-0.024810665632696016,0.0462389193052765,-0.03163948298839406,0.014365961169369734,-0.0064953946653386035,0.0023249352146619507
1993-03-01,0.01707854219828453,-0.003933069750457346,0.017965873316932602,0.03201289932493894,0.00165200923686745,0.01802681444939033,0.012756092167612091,0.005244847578312139,-0.013340635164416602,-0.014477287812582508,-0.022705381938398227,-0.007093804539180114
1993-04-01,-0.006695617758541961,-0.00029433748878998644,2.7589355699659837e-05,0.052879540746971126,-0.008753274745107356,-0.008945027379008492,-0.03798771307036267,0.0013832392281672528,-0.022994226387655713,0.007496823886234924,0.022415271109361725,0.013228122972760204
1993-05-01,-0.003568885584715648,0.00011348512149566185,-0.03878504456826414,-0.0034693107878705767,0.016982219174145236,-0.00040523317004822383,0.0029564664694295773,-0.005244141829281724,0.05901175810410148,-0.006284501311905361,0.013062944337681378,0.04387577630808948
1993-06-01,-0.007358209531932399,-0.03311892369797104,-0.036458280795389895,0.008592090417713671,0.03303653416128614,0.029714644530957637,0.015147489469115843,0.03848562972645529,0.05676267993499901,-0.019436455932149724,-0.022966739236432845,0.027325444166385757
1993-07-01,0.025807888665085887,-0.030972323024411115,0.03159289131669725,-0.00023275434667359576,0.02565716164110752,-0.0008831696850271657,0.006860846632285353,0.029309935190399976,-0.02223533497366139,0.005271124332210635,-0.026263887369867546,-0.0026521044775013646
1993-08-01,0.042450662202720334,-0.048238272385622775,-0.050183516815571934,0.02638923172970111,0.004668528508958138,-0.016765253955866644,0.05704075501245178,0.04882894285868137,0.037707401603037365,-0.00806556877163769,-0.029255761174266027,0.03939999371735406
1993-09-01,-0.0386143428879065,0.023342278589934522,-0.05085922401682758,-0.009627455299966965,0.006483344096024973,-0.009757065247318113,0.012800072570221012,-0.014895211728019967,0.0635602299320237,-0.01489293120393053,0.02495035646776864,0.03918293409543922
1993-10-01,0.054425916079435394,-0.03998200040800827,0.037757493141193275,0.01209324505327693,-0.015785841940637556,-0.009864421735684262,0.02462562880404476,0.01460783002263817,-0.009300323726967685,0.0394280099378999,-0.04128313248049122,-0.05274755151137926
1993-11-01,-0.04495485083496868,-0.018668205639611937,-0.02128267556710044,0.021823230948899403,-0.0032922696241863185,-0.04828838452941418,0.009324633123054869,-0.005087721292550098,0.03594983145424118,-0.01734062900375484,-0.010287018782743509,0.032166148759156105
1993-12-01,0.024607225917256847,-0.033471730951395856,0.03461255780838187,0.032016413978874725,0.007225800301030931,0.0025421872054895984,0.02567326586214517,0.022583723850895063,-0.060623355935040285,-0.01796489262140182,0.005293667782759066,-0.03784501810196348
1994-01-01,0.0580315701862095,-0.008744302898540965,0.040943576232832776,-0.0281454864913408,-0.0054107761993561045,-0.054290930264957286,0.05373408758412113,0.02136573870271468,-0.07500071839139977,-0.0438071700328757,-0.02780087292449011,-0.09372478271015215
1994-02-01,-0.023360852840992208,0.048845079564609546,-0.009328023825713481,0.009402520911878622,-0.04437997583438369,0.040711619857610945,0.0023573843058594633,-0.07087573154190614,-0.007481458590056891,0.01846573303002797,-0.03592382520998866,-0.01601107441544157
1994-03-01,-0.037619378379411414,0.06196807750886874,-0.03268136664232852,-0.0016705008118591109,-0.0728243008499135,0.027256857408694084,0.019860879055452123,-0.06644718308627971,-0.012820559132244008,0.03625016522967336,-0.058799759908355446,-0.03914749789783905
1994-04-01,0.007500503370279216,-0.005746685466041738,-0.011673723228330145,0.02345045730349887,-0.009069728613344494,-0.07145693973018098,0.022187205123250505,-0.024079562330685696,-0.06378989982771835,-0.001172717677594959,0.011909117619688827,-0.024886326994523027
1994-05-01,-0.01582639541800448,0.025726381560191445,-0.03914750283947362,0.0030655574071835508,-0.0419708889582496,0.024702220225493798,-0.009257545545361845,-0.04172392062752865,-0.020575541764243102,-0.015541389011610975,0.037854889271271626,0.03131313500846525
1994-06-01,1.769296044146644e-05,-0.004705117582695521,0.02111113850979208,-0.048747206657739114,-0.024375418029229965,0.04129728822573434,-0.015281486716970834,-0.004201920313103543,0.0077338786371934495,-0.026929873004424856,0.008987634220962557,0.03180049994548914
1994-07-01,0.025372083469905757,-0.030227051231272412,-0.021638069226150868,0.0017932286468209878,0.015944086870115216,0.011604923563041906,0.014696934597184977,-0.00493561939353984,-0.019148791604839753,-0.013299537618133938,0.01537242362597878,0.008598095654951603
1994-08-01,0.04472437851466917,-0.0016995923495079653,0.0066162756583281294,-0.015474577869584054,0.005065692559439092,-0.03156252259279029,0.00020757886333557361,-0.00868031604312015,0.029051280951278253,0.05431212115992693,-0.02274491591333474,-0.015742842566489515
1994-09-01,0.030451879229851243,0.015160913594514294,0.028565095318194785,-0.02992274524116898,-0.00859964320921951,-0.009622315791471657,-4.959761135350651e-05,0.04444823687083476,0.0006339571322084272,-0.0017026654580857509,-0.001177800961494328,-0.019095717388381464
1994-10-01,0.017042538254590334,-0.0028834377790750193,0.005598664276496858,0.017462903363186254,0.013348755940003143,-0.011874051537047781,0.014864968421758905,0.020116188830176712,-0.01890895662027946,-0.00021636609574861708,0.026466069098536063,0.014376035446115456
1994-11-01,-0.039560595085807074,-0.00546804688635511,-0.043998179818153196,-0.014800138684181839,0.0027070924464979423,0.027884328927235788,0.009929060871728032,0.014485883742812138,-0.014051042395920473,0.00363100718910587,0.0037454315822095657,0.0017236739865203903
1994-12-01,-0.001906365741043179,0.007267014094269232,-0.028123568066615586,-0.015687360041355083,-0.021799593971924033,0.08664571650905704,-0.009706236684297261,0.004226137971660345,-0.04254396379691519,-0.0379221197402646,0.017398154562945557,0.08367177886770392
1995-01-01,-0.021952958217435117,-0.01653128564376674,-0.010382911092477213,-0.014766452940208006,0.021966327035735388,0.032499169062214776,0.023851587484031638,-0.005683887952539986,-0.04908366023851449,0.0069056270225054915,-0.008746367560627098,0.0075952693533777845
1995-02-01,0.027631761024312168,-0.049057344597099276,0.01660056472676379,0.004279144550548383,0.03425006699193824,0.006922011135196214,-0.02988492024458776,-0.03427977349961667,0.01992839791079919,0.028581472828460675,0.04106008051220056,0.022945822997215877
1995-03-01,0.04125611012919141,-0.024238381978828254,0.0665644131023127,-0.010636192621979974,0.0769034979247856,-0.005802434748636735,0.007184543673787919,-0.002407129174657374,-0.028996177821154122,0.029457215217804984,0.06323769512575218,0.060913054206422554
1995-04-01,0.026559840482014464,-0.01608352982283209,0.07158636591246448,-0.00819244690001871,0.021004167884057956,-0.007646291607599616,-0.004714002239801518,-0.01762754998877692,0.034539354245499,0.019121120342827324,-0.0027398052971567164,-0.03440610716000373
1995-05-01,0.019229467033933925,-0.0556756960155935,-0.020302529498914174,-0.04228242247123625,0.0033065428225136626,0.002384487199420353,-0.036702607888399894,-0.058513378914913004,-0.002737476263323362,0.030602832687268575,-0.037650551031322116,0.02770435323408904
1995-06-01,0.017591785121472022,0.02295668172377516,0.01771884606842435,-0.02175427271631805,0.017769872566749625,-0.006539907806976423,-0.02077208680242048,0.024337526636886864,0.007490541946474086,0.03218574056784181,0.019196510234454366,-0.004919175111200013
1995-07-01,0.01994113675422702,0.013367326001499709,-0.004444211496610649,0.007962292535196126,0.014680353139799233,0.02195421902074341,-0.0350522948726984,0.01145680282620671,-0.011217780189856903,0.027790214998319785,0.0010302113503343252,-0.026753481090747072
1995-08-01,-0.02205239821123314,-0.04742470877503478,-0.0266937206474488,-0.009859689504651003,-0.04603155143053303,0.007408549433630614,0.016233834160538422,-0.028458109192556553,-0.04326328818681303,0.002955781699506594,-0.06348567745470188,-0.021902563588917977
1995-09-01,0.06491196907638566,0.02875512991015918,0.028000244995762168,-0.0009118141041734424,0.01185863731592683,-0.0006875957900814021,-0.024596013252026244,-0.008729261171310815,0.01627284057656546,0.01213149958446018,0.0019238343471507614,0.0044973264350241906
1995-10-01,0.01843686626253677,-0.00012446921788908396,0.03625049750296986,0.0066434785321377665,-0.0006024068480863354,-0.013748846654073285,-0.002252222637894487,-0.010822324324572766,-0.01865745893171416,-0.013627542207316278,0.010487310824639273,0.026237397143564888
1995-11-01,-0.04754729656501034,0.03802796315952802,0.026928162595150813,-0.036683048056146694,-0.03161162824784786,-0.01783609288964299,-0.005353746394898112,-0.03745926580618074,-0.05857518352047648,-0.016192425900441614,0.01287674007503187,0.017622153229751636
1995-12-01,-0.02444291539793968,0.0026603778122639855,0.001369315389507994,0.006800974814163416,-0.005089574288489619,0.01652537176357527,-0.0194535494269914,-0.009074261626760909,-0.02190469226636339,0.006924171785535266,0.029090041184256194,-0.0012313356220211831
1996-01-01,-0.019733098261344787,-0.005800906499650146,-0.014927976784707246,0.05194381417816663,-0.02146744357782059,0.026482949292900283,-0.023150477415340747,0.012017879939735484,-0.034747842367969586,0.00536393357729949,-0.003936034770665063,0.003963143618886466
1996-02-01,-0.022615904482531476,-0.04890219868070536,-0.037379106473704245,-0.03707824865324026,0.004614409067909812,0.04078833205107077,-0.0022707889003021962,-0.04499030013270977,-0.06062431198677623,0.03184435408369049,0.02179816035434492,-0.04150659558370008
1996-03-01,-0.014135868442994531,-0.028680156471371752,-0.029516319827730595,-0.00540815000504776,-0.010542654890523941,0.04742382600388929,0.007983758975132694,-0.026250639281471685,-0.061819502570018635,-0.004406791397168413,-0.018933430667288885,0.02385851471592969
1996-04-01,-0.027414765326796278,-0.00929516000269449,0.04706797705744685,0.018017757286824976,-0.02051209457853847,0.03437236148856965,0.03279445352215492,0.0008168388392565403,-0.015256187053274351,-0.014355051511918494,-0.0010810594425994628,0.034998893707815025
1996-05-01,0.005417225347538031,-0.004875570497164889,0.009554892180341742,0.021114932730961655,-0.004274932932080085,0.015720551125239846,0.015526954178489991,-0.004682052248899977,-0.02098989482544456,-0.03697264953940432,0.0025656148266771464,-0.004305217154331125
1996-06-01,0.015584208786402567,0.0031246284129102047,0.028380129017013693,0.008701800871386552,-0.0020174915569988947,0.023819594594850068,0.0005275065110553785,0.005072366904698229,-0.0005613562737795516,0.0050784090544821305,0.011048972788050426,0.0001462323478184089
1996-07-01,0.026091549343429356,0.0011748691725337328,0.028431893329604097,-0.03543707615563731,0.016264511949789607,0.026185356642119732,-0.023830937798651117,0.01293787171747024,0.039553344493499114,0.00784862004662959,-0.011443270333878416,-0.012622768859993902
1996-08-01,-0.021587555068295898,-0.012383632321871247,-0.011117095941815524,0.014085874554398895,-0.008013273072368807,-0.015017045155319354,0.038475942996995645,0.005236351535902052,-0.03895919019646471,-0.041535233626672545,0.00373911263455199,-0.0012845475259331903
1996-09-01,-0.03064779114126765,0.017604292886346736,-0.008974596421086847,0.009624638000635904,-0.0031676261242184964,-0.02709414036930067,0.028717423835501615,0.020677053503059064,-0.05464292723836087,-0.008350559829783314,0.027902295614996044,-0.006109115863662054
1996-10-01,-0.02985951588399778,0.0172927946691168,-0.06279499911449252,0.019743916073181888,0.029030276389622127,-0.008367846749411776,0.03429350909967655,0.03603466776643021,-0.03640689937045145,-0.026029199047834066,-0.005788729781361646,-0.032036318864943014
1996-11-01,0.014186610612689207,0.022079488055671535,0.02527456288814201,0.007810191319638621,0.026213815981174404,0.020035531338449417,0.056377346173112484,0.02861485429813276,0.0379667092385417,-0.04469813354670107,0.0026988727446008963,0.009063183919664878
1996-12-01,-0.007946133686779447,-0.004547083748463856,0.010168291559548489,0.028394603067602296,-0.01352065643903419,0.019548640114525825,-0.0016695919683893127,-0.02912843153867455,0.033382369385393545,-0.028653081182506465,-0.007146824774349569,0.013937816370426865
1997-01-01,0.08249604189732994,-0.023797505125802542,0.07423177060587899,0.039456336008796035,0.03617804118376938,-0.002076304377558488,0.04202740975817705,0.0002408895894994503,0.04643610553882564,-0.03032402907206469,0.02095077032318377,0.006656323935917122
1997-02-01,0.012496902795955963,-0.006688162312079384,-0.03577018955766966,0.0008533745139982402,0.0053850605535743,0.03300803680148188,0.012238444396342486,0.0038444328270567673,0.02278314214753871,-0.002544524855475804,0.005455867533830806,0.002955617528823452
1997-03-01,-0.013559527151983608,-0.019920158843623293,0.015190159356158302,0.03341052647908939,0.022510028228644667,-0.03315601022753185,-0.022371072400603403,-0.041143924629564295,0.013913293746947162,0.013647626780042034,-0.020019251010332667,0.002187299530187924
1997-04-01,0.01948940759307672,-0.021526826458130973,-0.013381120171634018,-0.03619067618357216,0.015943483285748267,0.009679421329251977,-0.020365349369038346,0.01490011172369625,0.05805428004730302,-0.033313215802090096,0.034375119460083585,-0.011995483572802085
1997-05-01,0.010422119155050983,-0.003782329605858436,-0.02670371389524016,-0.032292870083521046,-0.03019733907440262,0.015325911010270931,0.042751647474794936,0.033073253534017785,0.02001167587171011,0.0005967585211793668,-0.01444820494187225,-0.04022356346824523
1997-06-01,0.02771805849845531,-0.006382763832799442,-0.01780586498589096,0.006500069312586883,0.023785601004502402,0.0010904502248070993,-0.010624360404854361,0.003029662980196785,-0.009686049725667818,-0.018859476817788403,-0.0014894016980032145,-0.002115834048445518
1997-07-01,0.09307777762655886,-0.014483485450949829,-0.0016679811765720446,0.029585177709987524,0.030937903267328135,0.03907062452708149,-0.06214486343138755,0.029425209938704684,0.03068065236164338,-0.06769672332365773,0.010049346033941486,-0.005798459282215212
1997-08-01,-0.006694164707073784,0.011586660435344313,0.008020031790678613,-0.04389641331700508,-0.018966451569193576,0.06748005179327639,-0.06575019108518175,0.010702975177640954,0.10480029348131374,-0.0026043045014783723,-0.005973191127913731,0.0001295589186447311
1997-09-01,0.07622014171542972,-0.04359630217649154,0.02183957673731895,0.024034271773070527,0.017105630384918087,0.05368139090120848,-0.050225048068346545,-0.03721351830644118,0.035688713884770594,-0.009624950456726308,-0.003566413884269824,0.00468092095887424
1997-10-01,0.048102493159139156,-0.020149834601568828,0.05298082096736578,-0.07274899496105557,-0.02183557690902807,0.0021003942559196277,-0.012567255129326431,0.021116654116736917,0.0006624358630236615,0.05395885470069813,-0.026650554062894568,0.011030348816533685
1997-11-01,0.05450417024272795,-0.0005107281949699407,0.045553814095805854,-0.02777809071667846,0.036850228048332156,0.015427141091840584,0.005673564078323243,-0.0014611679122985492,0.047988558515242453,0.008178365510447363,0.002832019098556978,0.010026413628260199
1997-12-01,0.08527046819375975,-0.023495521900292606,0.005525628677899717,0.005187636102146541,0.015740327690795135,-0.0218286247222069,-0.008062379579954775,-0.03076886795054388,-0.1024457757571431,-0.023004919103989798,0.011856461166650472,0.01448445457093506
1998-01-01,-0.06700282832284271,-0.021209680116311382,0.01533594304730904,0.025522578438125634,0.021382397099843194,-0.029129344867882163,0.03313369159588152,-0.03358448632316451,-0.14227459082504793,0.027577967124940764,0.0251159531827997,-0.02743793816443338
1998-02-01,0.052245551215691965,0.007816520044443961,0.039979420963754654,0.07350371476495236,-0.022912539415247152,0.02098153514073721,-0.05950837731372665,0.016262283706325834,0.04747583971449709,-0.07084833895792267,-0.01924659607901795,-0.021279289583170106
1998-03-01,0.041396684456901076,0.031925581821067965,-0.023443865994973542,0.05338623598035957,-0.023084667018591,-0.018764757967765073,-0.043389720731861384,0.07862513943555424,0.010421317976197358,-0.0030963570178941633,-0.10490716755505639,0.012426137807925461
1998-04-01,-0.01354794796729384,-0.007746763131586163,-0.031002262765240644,-0.0038145051554267016,0.012504949991826718,0.01249150007296744,-0.029694453179331164,-0.01125733532769172,-0.002591290955895399,0.025838360504486936,-0.011151023410043598,0.01652642889357529
1998-05-01,0.04557407631573532,-0.035037439555124235,-0.049990509978184765,-0.02322019789494399,0.02814345080467181,0.03147190479002439,0.0476397886669889,0.030874055761034934,-0.05811153620828371,0.02951737326334026,-0.04653516905606616,0.04132826306469397
