Date,tf_returns,igm_returns
2018-09-01,0.0077602122159542,-0.0010708594984126
2018-10-01,-0.0345447711258016,0.071182680329276
2018-11-01,-0.0501369521899906,-0.0033248886969561
2018-12-01,-0.0200118244164203,0.0246366970733966
2019-01-01,-0.0696572969876413,-0.0980825844309093
2019-02-01,-0.0009411696707395,0.0008431190299271
2019-03-01,0.0182713245693622,0.0293488199282551
2019-04-01,0.0291210159831383,0.0101431306221935
2019-05-01,-0.0560241249371654,0.0832854648026537
2019-06-01,-0.0190333697325976,0.0218387052295958
2019-07-01,0.0125326603587022,-0.0057581394776873
2019-08-01,0.0661936542262083,0.069689876641145
2019-09-01,-0.0279836729053369,-0.0227444152508663
2019-10-01,-0.0085819265561855,-0.0156730960631085
2019-11-01,-0.0208742136126555,-0.0031050896036763
2019-12-01,0.0206285366066231,0.0215954235697918
2020-01-01,-0.0081057705938076,0.0334138631237084
2020-02-01,-0.0208859773208434,-0.0202883564396106
2020-03-01,0.0584688152884408,0.0455394025220046
2020-04-01,-0.0133613136557593,-0.020534874694504
2020-05-01,-0.026429391383226,-0.0205117024765995
2020-06-01,0.0054519558708748,0.0168574371834783
2020-07-01,-0.0079798716511969,0.0635586339758603
2020-08-01,-0.014051359943555,-0.0103013928344485
2020-09-01,-0.0373407773903405,-0.0203621582550062
2020-10-01,0.0203059995127209,0.003136563129111
2020-11-01,-0.0433488682779443,-0.0023352664521793
2020-12-01,0.0551555309089292,-0.0011674077421191
2021-01-01,-0.0027958282811029,0.0279726661088995
2021-02-01,-0.0096095225312302,-0.0420346957077324
2021-03-01,-0.0139731222277261,-0.0239409699135477
2021-04-01,0.0334083866551097,0.0042217719419399
2021-05-01,0.0157890327104308,0.0201046870350982
2021-06-01,-0.0154048130365405,0.0019385115374519
2021-07-01,0.0002188612740841,-0.0262175370335076
2021-08-01,0.0061192017627538,0.0225145322682389
2021-09-01,0.0070403439872378,-0.0330997252741815
2021-10-01,0.0234700480221931,0.0210006558296913
2021-11-01,-0.0249663936506597,-0.0474179604882518
2021-12-01,0.0130166469732544,0.0344482340800275
2022-01-01,0.0506359650854092,0.0180587148709046
2022-02-01,0.0269050983325912,0.010718474479576
2022-03-01,0.0988591789240873,0.0885172450001885
2022-04-01,0.0641075191788535,0.0323197144582289
2022-05-01,0.0014087823915567,0.0041732286040702
2022-06-01,-0.0087409295949275,0.0216473660275936
2022-07-01,-0.014192542258027,-0.0469451018282512
2022-08-01,0.058598034406522,0.0329986527162833
2022-09-01,0.0668630684605228,0.0235352761476809
2022-10-01,0.0265757978403431,-0.0230077668240794
2022-11-01,-0.0528389530035615,-0.0230704603474724
2022-12-01,0.0267100110831047,0.0126387995354416
