Date,Australia_IRS2
2001-11,0.137550004712494
2001-12,0.03485612014989514
2002-01,0.061539938767987135
2002-02,0.029428464124936937
2002-03,0.11792926697551365
2002-04,-0.03229040758502666
2002-05,0.13249968349813668
2002-06,-0.04980205968452189
2002-07,-0.08288049284274646
2002-08,0.002636110811869097
2002-09,-0.07333207897774408
2002-10,-0.001733945395750669
2002-11,0.029335495936673173
2002-12,-0.048086933444687285
2003-01,0.04081540922376892
2003-02,-0.008419582569462847
2003-03,0.029608976948858556
2003-04,0.02671245168007963
2003-05,0.033499548283124625
2003-06,0.038742242456570875
2003-07,0.015952144182036054
2003-08,0.05231683107170482
2003-09,0.03800649075869211
2003-10,0.1638649088282471
2003-11,0.07909881262820506
2003-12,-0.009315725387418872
2004-01,0.03558966576087119
2004-02,-0.011860939830560357
2004-03,-0.04843178396774983
2004-04,-0.012058539879066688
2004-05,-0.01949001275893736
2004-06,-0.02731997416276377
2004-07,0.015447430162820242
2004-08,-0.0238844029651597
2004-09,0.03106142634804998
2004-10,0.017980726671551706
2004-11,-0.00938507773948094
2004-12,0.04483676492392674
2005-01,0.02644338623048137
2005-02,0.0705388667902509
2005-03,-0.02100400285656978
2005-04,-0.03450199762904871
2005-05,-0.054834180583105074
2005-06,-0.0026821818922199148
2005-07,0.007673911998979266
2005-08,-0.03409893838280231
2005-09,0.07165536143416329
2005-10,-0.014147419288178198
2005-11,-0.025464999656606313
2005-12,-0.010660884529714698
2006-01,0.03260787138848853
2006-02,-0.027546902591220945
2006-03,-0.021757821433958324
2006-04,0.12147662690657524
2006-05,0.011785639076929755
2006-06,-0.015998295793784534
2006-07,0.06494063071954881
2006-08,-0.0182759434760128
2006-09,-0.025402690623115287
2006-10,0.07132517854956189
2006-11,0.011691421503013943
2006-12,0.023491361995757076
2007-01,-0.02376880682196858
2007-02,0.0024818743803527443
2007-03,0.06255350116924352
2007-04,0.0033459889970437473
2007-05,0.0216699963660536
2007-06,0.05080550750540325
2007-07,0.014124912047326577
2007-08,-0.04259023704702214
2007-09,0.10329163951818354
2007-10,0.1079110788267299
2007-11,-0.040954900360118396
2007-12,0.0020828667561454406
2008-01,0.0025122630069105423
2008-02,0.08753778616952168
2008-03,-0.06114079513229298
2008-04,0.0715072204226519
2008-05,0.04009903480997301
2008-06,0.012769286369085586
2008-07,-0.10816469870866319
2008-08,-0.1417323220565352
2008-09,-0.14224562895391246
2008-10,-0.31361897977484676
2008-11,-0.24132242075589438
2008-12,-0.04298925020022193
2009-01,-0.20870946411754276
2009-02,0.06996099955617696
2009-03,0.1338824583110383
2009-04,0.030882164932320544
2009-05,0.17343694961419698
2009-06,0.16523362354180837
2009-07,0.09681755966228645
2009-08,0.13586938509652913
2009-09,0.050210122188049766
2009-10,0.06627858616580573
2009-11,-0.015118025050595674
2009-12,-0.0010644589000589066
2010-01,-0.056203605514316135
2010-02,0.0144635500626904
2010-03,0.10792303706286788
2010-04,0.015586261121975031
2010-05,-0.1456645854315648
2010-06,-0.03668982915168806
2010-07,0.08193723445676393
2010-08,-0.06434042770312076
2010-09,0.2132381639616281
2010-10,0.0082910337128983
2010-11,-0.007492755015282571
2010-12,0.09668942288063564
2011-01,-0.05069718360515452
2011-02,0.02445570995165447
2011-03,-0.006551458205990013
2011-04,0.07638507953922091
2011-05,-0.048790546974354365
2011-06,-0.006807991674706693
2011-07,-0.031514195459858674
2011-08,-0.1262709217595288
2011-09,-0.1588010283357345
2011-10,0.13972793891592805
2011-11,-0.10135825791139996
2011-12,-0.0020705308768232955
2012-01,0.0256227988425346
2012-02,0.11942787587126213
2012-03,-0.08122564436010726
2012-04,-0.07236114590023812
2012-05,-0.25940483296603345
2012-06,0.1487255173262001
2012-07,0.012316852221405439
2012-08,-0.04213757434653187
2012-09,-0.038607297976466004
2012-10,-0.012202212884674934
2012-11,0.0335221286862839
2012-12,-0.054796306468547384
2013-01,0.047030361461022574
2013-02,-0.04991614443861625
2013-03,0.09463861881794466
2013-04,-0.09424962353555988
2013-05,-0.09525530967346207
2013-06,-0.020040399598981073
2013-07,-0.0989775142968351
2013-08,0.05321318172779699
2013-09,0.05439145061869444
2013-10,0.06536704957278072
2013-11,-0.045173668914534004
2013-12,-0.022828073459926768
2014-01,-0.03152636447733581
2014-02,0.007592273857333964
2014-03,0.08715616119372505
2014-04,-0.022517725559484614
2014-05,-0.024458160443882715
2014-06,-0.006439350510105801
2014-07,-0.010805154564154318
2014-08,-0.021441601992801984
2014-09,-0.020186876019182898
2014-10,-0.015166148699216175
2014-11,-0.0638495113130122
2014-12,-0.12115531203924645
2015-01,-0.1306639203874037
2015-02,-0.050286830888091494
2015-03,-0.10186214352748102
2015-04,0.12948585881341024
2015-05,-0.047932661980787494
2015-06,0.061873504177804906
2015-07,-0.10432250083769379
2015-08,-0.07038569245444382
2015-09,-0.019646027308132585
2015-10,0.0005094529548490545
2015-11,0.1362940998665909
2015-12,0.020252324424952395
2016-01,-0.09664327628484304
2016-02,-0.016958284716506955
2016-03,0.12601603838107756
2016-04,-0.019948270097907228
2016-05,-0.1420416585172969
2016-06,-0.022940534873982288
2016-07,-0.022418834869256554
2016-08,-0.06073344640083034
2016-09,0.07810368763479225
2016-10,0.0361218726108381
2016-11,0.05459235316959443
2016-12,0.027564198992843236
2017-01,0.002291691792799755
2017-02,0.02926281192647706
2017-03,-0.019608398581351327
2017-04,-0.05832934157966052
2017-05,-0.058946275009077564
2017-06,0.16016037131212046
2017-07,0.009190533905254039
2017-08,0.017507548069283452
2017-09,0.029643797953224693
2017-10,-0.0761958216014268
2017-11,-0.02072330104872433
2017-12,0.091349441975491
2018-01,0.04478635321690061
2018-02,-0.04364110981244407
2018-03,0.007354270982483202
2018-04,0.011771049670929123
2018-05,-0.00674008284842631
2018-06,-0.025475291834121894
2018-07,0.005965049594188976
2018-08,-0.09409453267859713
2018-09,0.03412720293668525
2018-10,-0.0307177600471924
2018-11,0.042120410100082495
2018-12,-0.09274374306944677
2019-01,0.015931534912216883
2019-02,-0.07686252443140074
2019-03,-0.1612807164126785
2019-04,-0.08743391944446754
2019-05,-0.1529349487958903
2019-06,-0.1323522187570868
2019-07,-0.19565498055338448
2019-08,-0.13772162807625732
2019-09,0.07767232659437373
2019-10,0.07879518571512945
2019-11,-0.17612869293649114
2019-12,0.3200959307192641
2020-01,-0.33736899541901055
2020-02,-0.27859570523238786
2020-03,-0.2901757891016422
2020-04,-0.31448472553109386
2020-05,0.016207872875835916
2020-06,-0.09826147700675514
2020-07,-0.08529699698137638
2020-08,-0.07188591337093564
2020-09,-0.31003324813968747
2020-10,-0.44301885171649025
2020-11,0.3124799259537996
2020-12,-0.08850231236568651
2021-01,0.12683488991367886
2021-02,1.3051112963315203
2021-03,0.012895487286306517
2021-04,-0.07790496038609296
2021-05,0.10712623123462417
2021-06,0.43548397232468883
2021-07,-0.25932579909783193
2021-08,0.08344758909394079
2021-09,0.26536728741514093
2021-10,2.8635797496199964
2021-11,-0.15371210335202634
2021-12,-8.718838849941513e-05
2022-01,0.2938502831672112
2022-02,0.15567303952238598
2022-03,0.6561075445742182
2022-04,0.2382768906074293
2022-05,0.08047302917765609
2022-06,0.07002515066634252
2022-07,-0.08888808850517949
2022-08,0.1769405785040774
2022-09,0.021472307561017256
2022-10,0.005378194445184725
2022-11,-0.04289852992513887
2022-12,0.11030103902232002
2023-01,-0.06110261397833605
2023-02,0.09687009019799442
2023-03,-0.18175522640284647
2023-04,0.003822359508874218
2023-05,0.09307905746613887
2023-06,0.17929999973092836
2023-07,-0.03693235032092845
2023-08,-0.0773163599109924
2023-09,0.046988393231104375
