BCOMHGTR Index Settings Total Return Analysis,,,,,,
Range01/31/1989 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 407 Month Holding Period Chart,,,,,,
Bloomberg Copper Subindex Total Return Max Cuml Total Return 1217.2895% On 02/28/2011,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
10/31/1991,99.97,--,35.87%,35.57%,2.16%,2.16%
,,,,,,
9/30/1991,97.85,--,32.99%,32.70%,2.07%,2.07%
8/30/1991,95.87,--,30.30%,30.01%,3.65%,3.65%
7/31/1991,92.49,--,25.71%,25.44%,1.67%,1.67%
,,,,,,
6/28/1991,90.97,--,23.65%,23.38%,5.47%,5.47%
5/31/1991,86.26,--,17.24%,16.98%,-7.41%,-7.41%
4/30/1991,93.16,--,26.62%,26.34%,0.61%,0.61%
,,,,,,
3/29/1991,92.59,--,25.85%,25.57%,-4.31%,-4.31%
2/28/1991,96.76,--,31.51%,31.22%,7.93%,7.93%
1/31/1991,89.65,--,21.84%,21.57%,-8.44%,-8.44%
,,,,,,
12/31/1990,97.91,--,33.08%,32.78%,9.75%,9.75%
11/30/1990,89.21,--,21.26%,20.99%,-4.35%,-4.35%
10/31/1990,93.27,--,26.77%,26.49%,-1.91%,-1.91%
,,,,,,
9/28/1990,95.09,--,29.25%,28.96%,-4.25%,-4.25%
8/31/1990,99.31,--,34.98%,34.68%,7.72%,7.72%
7/31/1990,92.2,--,25.31%,25.03%,10.05%,10.05%
,,,,,,
6/29/1990,83.77,--,13.86%,13.61%,6.61%,6.61%
5/31/1990,78.58,--,6.81%,6.57%,2.49%,2.49%
4/30/1990,76.68,--,4.22%,3.99%,-4.61%,-4.61%
,,,,,,
3/30/1990,80.38,--,9.25%,9.01%,13.82%,13.82%
2/28/1990,70.62,--,-4.02%,-4.23%,12.46%,12.46%
1/31/1990,62.8,--,-14.65%,-14.84%,-6.67%,-6.67%
,,,,,,
12/29/1989,67.28,--,-8.55%,-8.75%,-1.23%,-1.23%
11/30/1989,68.12,--,-7.41%,-7.62%,-4.26%,-4.26%
10/31/1989,71.15,--,-3.29%,-3.51%,-3.12%,-3.12%
,,,,,,
9/29/1989,73.44,--,-0.18%,-0.40%,-6.51%,-6.51%
8/31/1989,78.56,--,6.78%,6.54%,17.95%,17.95%
7/31/1989,66.61,--,-9.47%,-9.67%,7.57%,7.57%
,,,,,,
6/30/1989,61.92,--,-15.84%,-16.02%,-7.02%,-7.02%
5/31/1989,66.59,--,-9.49%,-9.69%,-13.73%,-13.73%
4/28/1989,77.19,--,4.91%,4.68%,7.56%,7.56%
,,,,,,
3/31/1989,71.77,--,-2.46%,-2.67%,0.32%,0.32%
2/28/1989,71.54,--,-2.77%,-2.98%,-2.77%,-2.77%
1/31/1989,73.57,--,0.00%,-0.22%,--,--
