BCOMSMT Index Settings Total Return Analysis,,,,,,
Range01/31/1991 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 383 Month Holding Period Chart,,,,,,
Bloomberg Soybean Meal Subindex Total Return Max Cuml Total Return 1879.2115% On 12/30/2022,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
2/28/2006,317.77,--,223.68%,213.60%,-5.69%,-5.69%
1/31/2006,336.92,--,243.19%,232.50%,-5.40%,-5.40%
,,,,,,
12/30/2005,356.17,--,262.80%,251.50%,13.77%,13.77%
11/30/2005,313.08,--,218.90%,208.97%,0.68%,0.68%
10/31/2005,310.97,--,216.75%,206.88%,0.01%,0.01%
,,,,,,
9/30/2005,310.95,--,216.73%,206.87%,-7.92%,-7.92%
8/31/2005,337.7,--,243.99%,233.27%,-12.34%,-12.34%
7/29/2005,385.24,--,292.40%,280.18%,3.12%,3.12%
,,,,,,
6/30/2005,373.58,--,280.53%,268.68%,-4.13%,-4.13%
5/31/2005,389.69,--,296.94%,284.57%,11.24%,11.24%
4/29/2005,350.32,--,256.84%,245.72%,3.13%,3.13%
,,,,,,
3/31/2005,339.67,--,245.99%,235.21%,1.82%,1.82%
2/28/2005,333.61,--,239.82%,229.23%,20.21%,20.21%
1/31/2005,277.53,--,182.69%,173.88%,-5.45%,-5.45%
,,,,,,
12/31/2004,293.52,--,198.98%,189.67%,4.48%,4.48%
11/30/2004,280.95,--,186.18%,177.26%,0.18%,0.18%
10/29/2004,280.44,--,185.65%,176.76%,-3.22%,-3.22%
,,,,,,
9/30/2004,289.75,--,195.14%,185.95%,-11.74%,-11.74%
8/31/2004,328.31,--,234.42%,224.00%,3.38%,3.38%
7/30/2004,317.56,--,223.47%,213.40%,-14.42%,-14.42%
,,,,,,
6/30/2004,371.07,--,277.97%,266.20%,5.04%,5.04%
5/31/2004,353.26,--,259.83%,248.62%,-19.30%,-19.30%
4/30/2004,437.75,--,345.90%,332.01%,1.28%,1.28%
,,,,,,
3/31/2004,432.23,--,340.27%,326.56%,11.79%,11.79%
2/27/2004,386.66,--,293.85%,281.58%,10.16%,10.16%
1/30/2004,350.99,--,257.52%,246.38%,4.79%,4.79%
,,,,,,
12/31/2003,334.95,--,241.18%,230.55%,7.09%,7.09%
11/28/2003,312.77,--,218.59%,208.66%,-9.49%,-9.49%
10/31/2003,345.57,--,252.00%,241.04%,25.36%,25.36%
,,,,,,
9/30/2003,275.67,--,180.80%,172.05%,9.58%,9.58%
8/29/2003,251.57,--,156.25%,148.27%,17.28%,17.28%
7/31/2003,214.51,--,118.50%,111.69%,-5.31%,-5.31%
,,,,,,
6/30/2003,226.53,--,130.75%,123.56%,-4.44%,-4.44%
5/30/2003,237.07,--,141.48%,133.96%,-1.52%,-1.52%
4/30/2003,240.71,--,145.19%,137.56%,13.28%,13.28%
,,,,,,
3/31/2003,212.49,--,116.44%,109.70%,-2.35%,-2.35%
2/28/2003,217.59,--,121.64%,114.74%,3.58%,3.58%
1/31/2003,210.06,--,113.97%,107.31%,2.61%,2.61%
,,,,,,
12/31/2002,204.72,--,108.52%,102.03%,-0.92%,-0.92%
11/29/2002,206.61,--,110.45%,103.90%,-1.19%,-1.19%
10/31/2002,209.1,--,112.99%,106.36%,-1.46%,-1.46%
,,,,,,
9/30/2002,212.21,--,116.16%,109.43%,1.32%,1.32%
8/30/2002,209.45,--,113.35%,106.70%,2.24%,2.24%
7/31/2002,204.86,--,108.68%,102.18%,0.46%,0.46%
,,,,,,
6/28/2002,203.94,--,107.73%,101.26%,6.94%,6.94%
5/31/2002,190.7,--,94.25%,88.20%,6.46%,6.46%
4/30/2002,179.13,--,82.46%,76.78%,0.06%,0.06%
,,,,,,
3/29/2002,179.03,--,82.36%,76.68%,6.24%,6.24%
2/28/2002,168.52,--,71.65%,66.30%,0.79%,0.79%
1/31/2002,167.19,--,70.30%,65.00%,5.64%,5.64%
,,,,,,
12/31/2001,158.26,--,61.20%,56.18%,-5.04%,-5.04%
11/30/2001,166.66,--,69.76%,64.47%,-2.81%,-2.81%
10/31/2001,171.48,--,74.67%,69.23%,0.33%,0.33%
,,,,,,
9/28/2001,170.91,--,74.09%,68.67%,-5.24%,-5.24%
8/31/2001,180.35,--,83.71%,77.99%,1.62%,1.62%
7/31/2001,177.48,--,80.78%,75.15%,2.85%,2.85%
,,,,,,
6/29/2001,172.56,--,75.77%,70.30%,7.48%,7.48%
5/31/2001,160.55,--,63.54%,58.44%,8.50%,8.50%
4/30/2001,147.97,--,50.72%,46.02%,6.72%,6.72%
,,,,,,
3/30/2001,138.65,--,41.23%,36.83%,-4.93%,-4.93%
2/28/2001,145.84,--,48.56%,43.93%,-5.17%,-5.17%
1/31/2001,153.8,--,56.66%,51.78%,-12.39%,-12.39%
,,,,,,
12/29/2000,175.54,--,78.81%,73.24%,1.34%,1.34%
11/30/2000,173.22,--,76.44%,70.94%,14.62%,14.62%
10/31/2000,151.12,--,53.93%,49.13%,-0.41%,-0.41%
,,,,,,
9/29/2000,151.74,--,54.57%,49.75%,-0.45%,-0.45%
8/31/2000,152.43,--,55.27%,50.43%,17.35%,17.35%
7/31/2000,129.9,--,32.31%,28.19%,-4.32%,-4.32%
,,,,,,
6/30/2000,135.76,--,38.29%,33.98%,-8.73%,-8.73%
5/31/2000,148.76,--,51.52%,46.80%,3.65%,3.65%
4/28/2000,143.51,--,46.18%,41.63%,-0.72%,-0.72%
,,,,,,
3/31/2000,144.56,--,47.25%,42.66%,4.69%,4.69%
2/29/2000,138.08,--,40.65%,36.27%,1.66%,1.66%
1/31/2000,135.82,--,38.35%,34.04%,10.20%,10.20%
,,,,,,
12/31/1999,123.25,--,25.55%,21.64%,-0.88%,-0.88%
11/30/1999,124.35,--,26.66%,22.72%,0.18%,0.18%
10/29/1999,124.12,--,26.43%,22.49%,-2.16%,-2.16%
,,,,,,
9/30/1999,126.86,--,29.22%,25.20%,4.66%,4.66%
8/31/1999,121.22,--,23.48%,19.63%,9.41%,9.41%
7/30/1999,110.8,--,12.86%,9.34%,-1.45%,-1.45%
,,,,,,
6/30/1999,112.43,--,14.52%,10.95%,1.44%,1.44%
5/31/1999,110.83,--,12.89%,9.37%,-0.86%,-0.86%
4/30/1999,111.79,--,13.87%,10.33%,-3.84%,-3.84%
,,,,,,
3/31/1999,116.26,--,18.43%,14.74%,9.44%,9.44%
2/26/1999,106.23,--,8.21%,4.84%,-3.67%,-3.67%
1/29/1999,110.28,--,12.33%,8.83%,-6.12%,-6.12%
,,,,,,
12/31/1998,117.47,--,19.65%,15.93%,-8.48%,-8.48%
11/30/1998,128.36,--,30.75%,26.67%,3.76%,3.76%
10/30/1998,123.71,--,26.02%,22.09%,11.07%,11.07%
,,,,,,
9/30/1998,111.38,--,13.45%,9.92%,-0.98%,-0.98%
8/31/1998,112.48,--,14.57%,11.00%,-9.04%,-9.04%
7/31/1998,123.66,--,25.96%,22.03%,-12.19%,-12.19%
,,,,,,
6/30/1998,140.83,--,43.45%,38.98%,8.45%,8.45%
5/29/1998,129.86,--,32.27%,28.15%,-0.03%,-0.03%
4/30/1998,129.9,--,32.32%,28.20%,-4.46%,-4.46%
,,,,,,
3/31/1998,135.96,--,38.49%,34.18%,-7.15%,-7.15%
2/27/1998,146.43,--,49.16%,44.51%,-7.71%,-7.71%
1/30/1998,158.68,--,61.63%,56.59%,-2.37%,-2.37%
,,,,,,
