BCOMSYTR Index Settings Total Return Analysis,,,,,,
Range01/29/1960 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 755 Month Holding Period Chart,,,,,,
Bloomberg Soybeans Subindex Total Return Max Cuml Total Return 15203.4576% On 12/30/2022,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
9/28/2018,361.14,--,7993.95%,7976.75%,0.40%,0.40%
8/31/2018,359.69,--,7961.48%,7944.35%,-8.05%,-8.05%
7/31/2018,391.19,--,8667.63%,8649.00%,4.61%,4.61%
,,,,,,
6/29/2018,373.94,--,8280.94%,8263.14%,-15.31%,-15.31%
5/31/2018,441.53,--,9795.86%,9774.83%,-2.70%,-2.70%
4/30/2018,453.81,--,10070.92%,10049.31%,-0.50%,-0.50%
,,,,,,
3/30/2018,456.1,--,10122.44%,10100.72%,-0.88%,-0.88%
2/28/2018,460.17,--,10213.44%,10191.53%,4.99%,4.99%
1/31/2018,438.31,--,9723.64%,9702.77%,3.67%,3.67%
,,,,,,
12/29/2017,422.79,--,9375.77%,9355.64%,-3.47%,-3.47%
11/30/2017,438,--,9716.69%,9695.83%,0.20%,0.20%
10/31/2017,437.11,--,9696.74%,9675.93%,0.71%,0.71%
,,,,,,
9/29/2017,434.03,--,9627.74%,9607.08%,2.52%,2.52%
8/31/2017,423.37,--,9388.77%,9368.61%,-6.07%,-6.07%
7/31/2017,450.74,--,10002.15%,9980.69%,5.60%,5.60%
,,,,,,
6/30/2017,426.85,--,9466.80%,9446.47%,3.63%,3.63%
5/31/2017,411.9,--,9131.74%,9112.13%,-4.13%,-4.13%
4/28/2017,429.65,--,9529.52%,9509.06%,-0.04%,-0.04%
,,,,,,
3/31/2017,429.81,--,9533.14%,9512.68%,-8.61%,-8.61%
2/28/2017,470.3,--,10440.54%,10418.14%,0.10%,0.10%
1/31/2017,469.81,--,10429.60%,10407.23%,2.09%,2.09%
,,,,,,
12/30/2016,460.2,--,10214.11%,10192.20%,-3.72%,-3.72%
11/30/2016,477.99,--,10613.02%,10590.26%,2.06%,2.06%
10/31/2016,468.33,--,10396.39%,10374.09%,5.26%,5.26%
,,,,,,
9/30/2016,444.92,--,9871.77%,9850.59%,1.19%,1.19%
8/31/2016,439.67,--,9754.11%,9733.18%,-5.96%,-5.96%
7/29/2016,467.52,--,10378.17%,10355.91%,-13.01%,-13.01%
,,,,,,
6/30/2016,537.42,--,11944.89%,11919.30%,8.83%,8.83%
5/31/2016,493.81,--,10967.48%,10943.97%,4.76%,4.76%
4/29/2016,471.37,--,10464.66%,10442.21%,12.07%,12.07%
,,,,,,
3/31/2016,420.61,--,9327.01%,9306.98%,5.81%,5.81%
2/29/2016,397.53,--,8809.63%,8790.70%,-2.85%,-2.85%
1/29/2016,409.18,--,9070.75%,9051.27%,2.10%,2.10%
,,,,,,
12/31/2015,400.75,--,8881.89%,8862.81%,-2.23%,-2.23%
11/30/2015,409.87,--,9086.30%,9066.78%,-0.53%,-0.53%
10/30/2015,412.04,--,9134.86%,9115.24%,-1.21%,-1.21%
,,,,,,
9/30/2015,417.09,--,9247.96%,9228.10%,0.51%,0.51%
8/31/2015,414.96,--,9200.37%,9180.61%,-5.60%,-5.60%
7/31/2015,439.6,--,9752.43%,9731.50%,-9.35%,-9.35%
,,,,,,
6/30/2015,484.94,--,10768.63%,10745.54%,14.28%,14.28%
5/29/2015,424.34,--,9410.55%,9390.34%,-4.30%,-4.30%
4/30/2015,443.42,--,9838.08%,9816.97%,-0.17%,-0.17%
,,,,,,
3/31/2015,444.19,--,9855.42%,9834.27%,-5.67%,-5.67%
2/27/2015,470.88,--,10453.61%,10431.19%,6.83%,6.83%
1/30/2015,440.77,--,9778.68%,9757.69%,-6.10%,-6.10%
,,,,,,
12/31/2014,469.42,--,10420.91%,10398.55%,0.14%,0.14%
11/28/2014,468.77,--,10406.21%,10383.88%,-3.17%,-3.17%
10/31/2014,484.1,--,10749.85%,10726.79%,13.90%,13.90%
,,,,,,
9/30/2014,425.03,--,9426.05%,9405.81%,-10.84%,-10.84%
8/29/2014,476.69,--,10583.70%,10561.01%,-5.34%,-5.34%
7/31/2014,503.55,--,11185.82%,11161.84%,-6.50%,-6.50%
,,,,,,
6/30/2014,538.56,--,11970.40%,11944.76%,-8.20%,-8.20%
5/30/2014,586.69,--,13049.19%,13021.25%,-1.29%,-1.29%
4/30/2014,594.34,--,13220.63%,13192.32%,4.56%,4.56%
,,,,,,
3/31/2014,568.42,--,12639.70%,12612.63%,3.54%,3.54%
2/28/2014,548.98,--,12204.07%,12177.93%,11.38%,11.38%
1/31/2014,492.88,--,10946.66%,10923.19%,-0.75%,-0.75%
,,,,,,
12/31/2013,496.61,--,11030.17%,11006.52%,-2.17%,-2.17%
11/29/2013,507.64,--,11277.43%,11253.25%,5.55%,5.55%
10/31/2013,480.93,--,10678.83%,10655.93%,-1.17%,-1.17%
,,,,,,
9/30/2013,486.63,--,10806.51%,10783.33%,-5.50%,-5.50%
8/30/2013,514.97,--,11441.84%,11417.32%,12.54%,12.54%
7/31/2013,457.58,--,10155.50%,10133.71%,-3.65%,-3.65%
,,,,,,
6/28/2013,474.92,--,10544.04%,10521.43%,-3.95%,-3.95%
5/31/2013,494.42,--,10981.23%,10957.69%,7.94%,7.94%
4/30/2013,458.06,--,10166.26%,10144.44%,1.37%,1.37%
,,,,,,
