BCOMSNTR Index Settings Total Return Analysis,,,,,,
Range01/31/1991 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 383 Month Holding Period Chart,,,,,,
Bloomberg Tin Subindex Total Return Max Cuml Total Return 1930.8140% On 02/28/2022,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
6/30/2009,475.54,--,372.85%,375.54%,-0.01%,-0.01%
5/29/2009,475.59,--,372.90%,375.59%,15.61%,15.61%
4/30/2009,411.38,--,309.05%,311.38%,19.61%,19.61%
,,,,,,
3/31/2009,343.93,--,241.98%,243.93%,-4.58%,-4.58%
2/27/2009,360.45,--,258.41%,260.45%,2.52%,2.52%
1/30/2009,351.59,--,249.60%,251.59%,1.50%,1.50%
,,,,,,
12/31/2008,346.38,--,244.42%,246.38%,-12.63%,-12.63%
11/28/2008,396.45,--,294.21%,296.45%,-7.83%,-7.83%
10/31/2008,430.11,--,327.68%,330.11%,-22.07%,-22.07%
,,,,,,
9/30/2008,551.94,--,448.82%,451.94%,-13.81%,-13.81%
8/29/2008,640.39,--,536.78%,540.39%,-9.61%,-9.61%
7/31/2008,708.47,--,604.47%,608.47%,-5.13%,-5.13%
,,,,,,
6/30/2008,746.79,--,642.57%,646.79%,16.45%,16.45%
5/30/2008,641.28,--,537.65%,541.28%,-12.92%,-12.92%
4/30/2008,736.45,--,632.29%,636.45%,13.18%,13.18%
,,,,,,
3/31/2008,650.7,--,547.03%,550.70%,9.09%,9.09%
2/29/2008,596.46,--,493.09%,496.46%,10.98%,10.98%
1/31/2008,537.46,--,434.43%,437.46%,3.55%,3.55%
,,,,,,
12/31/2007,519.02,--,416.09%,419.02%,-4.06%,-4.06%
11/30/2007,541.01,--,437.95%,441.01%,2.09%,2.09%
10/31/2007,529.92,--,426.93%,429.92%,8.78%,8.78%
,,,,,,
9/28/2007,487.15,--,384.40%,387.15%,-0.04%,-0.04%
8/31/2007,487.33,--,384.57%,387.33%,-4.54%,-4.54%
7/31/2007,510.49,--,407.61%,410.49%,16.93%,16.93%
,,,,,,
6/29/2007,436.59,--,334.13%,336.59%,-0.73%,-0.73%
5/31/2007,439.79,--,337.31%,339.79%,2.82%,2.82%
4/30/2007,427.73,--,325.32%,327.73%,3.36%,3.36%
,,,,,,
3/30/2007,413.82,--,311.48%,313.82%,2.32%,2.32%
2/28/2007,404.42,--,302.14%,304.42%,10.70%,10.70%
1/31/2007,365.34,--,263.28%,265.34%,4.95%,4.95%
,,,,,,
12/29/2006,348.1,--,246.13%,248.10%,10.73%,10.73%
11/30/2006,314.36,--,212.58%,214.36%,2.81%,2.81%
10/31/2006,305.77,--,204.04%,205.77%,17.78%,17.78%
,,,,,,
9/29/2006,259.6,--,158.14%,159.60%,0.27%,0.27%
8/31/2006,258.91,--,157.45%,158.91%,5.96%,5.96%
7/31/2006,244.34,--,142.96%,144.34%,3.81%,3.81%
,,,,,,
6/30/2006,235.38,--,134.05%,135.38%,-2.18%,-2.18%
5/31/2006,240.63,--,139.27%,140.63%,-12.20%,-12.20%
4/28/2006,274.06,--,172.51%,174.06%,16.30%,16.30%
,,,,,,
3/31/2006,235.66,--,134.32%,135.66%,5.19%,5.19%
2/28/2006,224.04,--,122.77%,124.04%,-1.16%,-1.16%
1/31/2006,226.66,--,125.38%,126.66%,21.08%,21.08%
,,,,,,
12/30/2005,187.21,--,86.15%,87.21%,6.47%,6.47%
11/30/2005,175.84,--,74.84%,75.84%,-1.72%,-1.72%
10/31/2005,178.92,--,77.90%,78.92%,-3.89%,-3.89%
,,,,,,
9/30/2005,186.17,--,85.11%,86.17%,-5.95%,-5.95%
8/31/2005,197.94,--,96.82%,97.94%,-1.98%,-1.98%
7/29/2005,201.94,--,100.80%,101.94%,-0.63%,-0.63%
,,,,,,
6/30/2005,203.22,--,102.07%,103.22%,-6.43%,-6.43%
5/31/2005,217.19,--,115.96%,117.19%,-1.27%,-1.27%
4/29/2005,219.99,--,118.75%,119.99%,-0.63%,-0.63%
,,,,,,
3/31/2005,221.38,--,120.13%,121.38%,-2.40%,-2.40%
2/28/2005,226.82,--,125.54%,126.82%,5.12%,5.12%
1/31/2005,215.77,--,114.56%,115.78%,4.25%,4.25%
,,,,,,
12/31/2004,206.97,--,105.80%,106.97%,-11.20%,-11.20%
11/30/2004,233.08,--,131.76%,133.08%,-2.92%,-2.92%
10/29/2004,240.09,--,138.73%,140.09%,-1.19%,-1.19%
,,,,,,
9/30/2004,242.99,--,141.61%,142.99%,2.88%,2.88%
8/31/2004,236.18,--,134.85%,136.18%,2.08%,2.08%
7/30/2004,231.38,--,130.07%,131.38%,1.54%,1.54%
,,,,,,
6/30/2004,227.87,--,126.59%,127.87%,-2.13%,-2.13%
5/31/2004,232.84,--,131.52%,132.84%,5.33%,5.33%
4/30/2004,221.06,--,119.81%,121.06%,4.66%,4.66%
,,,,,,
3/31/2004,211.22,--,110.03%,111.22%,22.63%,22.63%
2/27/2004,172.24,--,71.27%,72.24%,8.12%,8.12%
1/30/2004,159.3,--,58.40%,59.30%,-0.61%,-0.61%
,,,,,,
12/31/2003,160.28,--,59.38%,60.28%,20.26%,20.26%
11/28/2003,133.28,--,32.53%,33.28%,2.80%,2.80%
10/31/2003,129.65,--,28.91%,29.65%,6.92%,6.92%
,,,,,,
9/30/2003,121.25,--,20.57%,21.26%,2.84%,2.84%
8/29/2003,117.91,--,17.24%,17.91%,1.41%,1.41%
7/31/2003,116.27,--,15.62%,16.28%,3.52%,3.52%
,,,,,,
6/30/2003,112.32,--,11.68%,12.32%,-4.15%,-4.15%
5/30/2003,117.18,--,16.52%,17.18%,3.90%,3.90%
4/30/2003,112.78,--,12.15%,12.78%,2.66%,2.66%
,,,,,,
3/31/2003,109.86,--,9.24%,9.86%,-1.36%,-1.36%
2/28/2003,111.37,--,10.74%,11.37%,1.06%,1.06%
1/31/2003,110.2,--,9.58%,10.20%,6.20%,6.20%
,,,,,,
12/31/2002,103.77,--,3.18%,3.77%,-0.62%,-0.62%
11/29/2002,104.41,--,3.82%,4.41%,1.54%,1.54%
10/31/2002,102.82,--,2.24%,2.82%,2.56%,2.56%
,,,,,,
9/30/2002,100.26,--,-0.31%,0.26%,7.08%,7.08%
8/30/2002,93.63,--,-6.90%,-6.37%,-4.04%,-4.04%
7/31/2002,97.57,--,-2.98%,-2.43%,-10.39%,-10.39%
,,,,,,
6/28/2002,108.88,--,8.26%,8.88%,6.86%,6.86%
5/31/2002,101.88,--,1.31%,1.89%,1.54%,1.54%
4/30/2002,100.34,--,-0.23%,0.34%,1.34%,1.34%
,,,,,,
3/29/2002,99.01,--,-1.55%,-0.99%,4.77%,4.77%
2/28/2002,94.5,--,-6.04%,-5.51%,-2.20%,-2.20%
1/31/2002,96.62,--,-3.93%,-3.38%,1.49%,1.49%
,,,,,,
12/31/2001,95.2,--,-5.34%,-4.80%,-8.20%,-8.20%
11/30/2001,103.71,--,3.13%,3.71%,11.58%,11.58%
10/31/2001,92.95,--,-7.58%,-7.05%,0.88%,0.88%
,,,,,,
9/28/2001,92.13,--,-8.39%,-7.87%,-4.80%,-4.80%
8/31/2001,96.78,--,-3.77%,-3.22%,-4.56%,-4.56%
7/31/2001,101.41,--,0.84%,1.41%,-10.92%,-10.92%
,,,,,,
6/29/2001,113.85,--,13.20%,13.85%,-3.92%,-3.92%
5/31/2001,118.5,--,17.83%,18.50%,-3.38%,-3.38%
4/30/2001,122.64,--,21.94%,22.64%,0.52%,0.52%
,,,,,,
3/30/2001,122.01,--,21.32%,22.01%,-2.54%,-2.54%
2/28/2001,125.19,--,24.48%,25.19%,-1.44%,-1.44%
1/31/2001,127.02,--,26.31%,27.02%,0.92%,0.92%
,,,,,,
12/29/2000,125.87,--,25.16%,25.87%,-2.52%,-2.52%
11/30/2000,129.12,--,28.39%,29.12%,1.73%,1.73%
10/31/2000,126.93,--,26.22%,26.93%,-2.28%,-2.28%
,,,,,,
9/29/2000,129.89,--,29.16%,29.89%,0.06%,0.06%
8/31/2000,129.81,--,29.08%,29.81%,2.74%,2.74%
7/31/2000,126.35,--,25.64%,26.35%,-3.67%,-3.67%
,,,,,,
6/30/2000,131.16,--,30.42%,31.16%,3.05%,3.05%
5/31/2000,127.28,--,26.56%,27.28%,-0.55%,-0.55%
4/28/2000,127.98,--,27.26%,27.98%,0.53%,0.53%
,,,,,,
3/31/2000,127.3,--,26.58%,27.30%,-2.68%,-2.68%
2/29/2000,130.8,--,30.07%,30.80%,-4.97%,-4.97%
1/31/2000,137.64,--,36.86%,37.64%,-4.18%,-4.18%
,,,,,,
12/31/1999,143.64,--,42.83%,43.64%,5.27%,5.27%
11/30/1999,136.44,--,35.67%,36.44%,1.34%,1.34%
10/29/1999,134.64,--,33.88%,34.64%,7.53%,7.53%
,,,,,,
9/30/1999,125.21,--,24.51%,25.21%,2.31%,2.31%
8/31/1999,122.39,--,21.70%,22.39%,0.95%,0.95%
7/30/1999,121.24,--,20.55%,21.24%,-0.66%,-0.66%
,,,,,,
6/30/1999,122.04,--,21.35%,22.04%,-0.89%,-0.89%
5/31/1999,123.14,--,22.45%,23.14%,-4.37%,-4.37%
4/30/1999,128.77,--,28.04%,28.77%,6.92%,6.92%
,,,,,,
3/31/1999,120.43,--,19.75%,20.43%,-0.12%,-0.12%
2/26/1999,120.57,--,19.89%,20.57%,3.44%,3.44%
1/29/1999,116.56,--,15.90%,16.56%,0.20%,0.20%
,,,,,,
12/31/1998,116.33,--,15.67%,16.33%,-2.39%,-2.39%
11/30/1998,119.18,--,18.50%,19.18%,-2.26%,-2.26%
10/30/1998,121.93,--,21.24%,21.93%,3.74%,3.74%
,,,,,,
9/30/1998,117.54,--,16.88%,17.54%,0.15%,0.15%
8/31/1998,117.36,--,16.70%,17.36%,-2.18%,-2.18%
7/31/1998,119.97,--,19.29%,19.97%,1.33%,1.33%
,,,,,,
6/30/1998,118.39,--,17.72%,18.39%,-3.03%,-3.03%
5/29/1998,122.08,--,21.39%,22.08%,2.50%,2.50%
4/30/1998,119.11,--,18.44%,19.11%,2.87%,2.87%
,,,,,,
3/31/1998,115.79,--,15.13%,15.79%,6.96%,6.96%
2/27/1998,108.25,--,7.64%,8.25%,2.43%,2.43%
1/30/1998,105.68,--,5.09%,5.68%,-3.36%,-3.36%
,,,,,,
12/31/1997,109.36,--,8.74%,9.36%,-5.19%,-5.19%
11/28/1997,115.35,--,14.70%,15.35%,4.65%,4.65%
10/31/1997,110.23,--,9.60%,10.23%,-2.70%,-2.70%
,,,,,,
9/30/1997,113.28,--,12.64%,13.28%,4.52%,4.52%
8/29/1997,108.39,--,7.78%,8.39%,-1.76%,-1.76%
7/31/1997,110.33,--,9.71%,10.33%,-0.03%,-0.03%
,,,,,,
6/30/1997,110.37,--,9.74%,10.37%,0.40%,0.40%
