BCOMRBTR Index Settings Total Return Analysis,,,,,,
Range01/30/1987 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 431 Month Holding Period Chart,,,,,,
Bloomberg Unleaded Gasoline Subindex Total Return Max Cuml Total Return 3535.8703% On 06/30/2008,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
11/30/2010,650.4,--,1808.69%,1779.35%,5.75%,5.75%
10/29/2010,615.06,--,1704.97%,1677.21%,1.93%,1.93%
,,,,,,
9/30/2010,603.39,--,1670.72%,1643.49%,9.46%,9.46%
8/31/2010,551.22,--,1517.63%,1492.76%,-9.82%,-9.82%
7/30/2010,611.22,--,1693.69%,1666.11%,3.38%,3.38%
,,,,,,
6/30/2010,591.21,--,1634.98%,1608.30%,1.56%,1.56%
5/31/2010,582.11,--,1608.28%,1582.02%,-15.60%,-15.60%
4/30/2010,689.68,--,1923.96%,1892.84%,3.30%,3.30%
,,,,,,
3/31/2010,667.64,--,1859.27%,1829.14%,5.16%,5.16%
2/26/2010,634.85,--,1763.06%,1734.42%,7.43%,7.43%
1/29/2010,590.95,--,1634.22%,1607.56%,-7.63%,-7.63%
,,,,,,
12/31/2009,639.78,--,1777.51%,1748.64%,0.18%,0.18%
11/30/2009,638.66,--,1774.23%,1745.41%,1.53%,1.53%
10/30/2009,629.04,--,1745.99%,1717.61%,10.51%,10.51%
,,,,,,
9/30/2009,569.19,--,1570.37%,1544.69%,-2.78%,-2.78%
8/31/2009,585.44,--,1618.05%,1591.64%,-4.58%,-4.58%
7/31/2009,613.54,--,1700.50%,1672.82%,6.14%,6.14%
,,,,,,
6/30/2009,578.05,--,1596.36%,1570.28%,1.57%,1.57%
5/29/2009,569.13,--,1570.18%,1544.50%,28.82%,28.82%
4/30/2009,441.8,--,1196.53%,1176.60%,1.14%,1.14%
,,,,,,
3/31/2009,436.84,--,1181.95%,1162.24%,3.58%,3.58%
2/27/2009,421.74,--,1137.66%,1118.63%,0.68%,0.68%
1/30/2009,418.9,--,1129.31%,1110.41%,14.36%,14.36%
,,,,,,
12/31/2008,366.3,--,974.94%,958.41%,-17.02%,-17.02%
11/28/2008,441.42,--,1195.41%,1175.49%,-20.94%,-20.94%
10/31/2008,558.32,--,1538.47%,1513.28%,-38.90%,-38.90%
,,,,,,
9/30/2008,913.78,--,2581.61%,2540.38%,-12.58%,-12.58%
8/29/2008,1045.3,--,2967.57%,2920.41%,-5.31%,-5.31%
7/31/2008,1103.92,--,3139.59%,3089.78%,-12.27%,-12.27%
,,,,,,
6/30/2008,1258.3,--,3592.65%,3535.87%,5.87%,5.87%
5/30/2008,1188.56,--,3387.98%,3334.35%,15.69%,15.69%
4/30/2008,1027.39,--,2915.00%,2868.64%,10.83%,10.83%
,,,,,,
3/31/2008,926.95,--,2620.26%,2578.44%,-2.05%,-2.05%
2/29/2008,946.33,--,2677.12%,2634.42%,6.25%,6.25%
1/31/2008,890.64,--,2513.69%,2473.51%,-6.25%,-6.25%
,,,,,,
12/31/2007,950.02,--,2687.97%,2645.10%,10.51%,10.51%
11/30/2007,859.69,--,2422.87%,2384.08%,-4.85%,-4.85%
10/31/2007,903.55,--,2551.57%,2510.80%,14.17%,14.17%
,,,,,,
9/28/2007,791.37,--,2222.38%,2186.67%,5.74%,5.74%
8/31/2007,748.42,--,2096.34%,2062.57%,-4.23%,-4.23%
7/31/2007,781.45,--,2193.28%,2158.02%,-3.57%,-3.57%
,,,,,,
6/29/2007,810.37,--,2278.13%,2241.56%,2.61%,2.61%
5/31/2007,789.77,--,2217.68%,2182.05%,0.43%,0.43%
4/30/2007,786.39,--,2207.76%,2172.28%,10.47%,10.47%
,,,,,,
3/30/2007,711.88,--,1989.11%,1956.99%,9.47%,9.47%
2/28/2007,650.31,--,1808.41%,1779.07%,11.26%,11.26%
1/31/2007,584.52,--,1615.34%,1588.97%,-6.04%,-6.04%
,,,,,,
12/29/2006,622.07,--,1725.54%,1697.47%,-6.08%,-6.08%
11/30/2006,662.36,--,1843.78%,1813.89%,10.95%,10.95%
10/31/2006,596.99,--,1651.94%,1625.01%,-8.31%,-8.31%
,,,,,,
9/29/2006,651.11,--,1810.77%,1781.39%,-12.81%,-12.81%
8/31/2006,746.74,--,2091.41%,2057.71%,-17.23%,-17.23%
7/31/2006,902.2,--,2547.63%,2506.92%,-1.97%,-1.97%
,,,,,,
6/30/2006,920.37,--,2600.93%,2559.40%,5.01%,5.01%
5/31/2006,876.42,--,2471.95%,2432.41%,3.26%,3.26%
4/28/2006,848.78,--,2390.85%,2352.55%,8.81%,8.81%
,,,,,,
3/31/2006,780.07,--,2189.22%,2154.02%,15.32%,15.32%
2/28/2006,676.45,--,1885.14%,1854.62%,-20.16%,-20.16%
1/31/2006,847.24,--,2386.34%,2348.11%,3.65%,3.65%
,,,,,,
12/30/2005,817.41,--,2298.80%,2261.92%,11.23%,11.23%
11/30/2005,734.89,--,2056.64%,2023.48%,-7.63%,-7.63%
10/31/2005,795.59,--,2234.76%,2198.86%,-22.45%,-22.45%
,,,,,,
9/30/2005,1025.86,--,2910.50%,2864.22%,2.14%,2.14%
8/31/2005,1004.36,--,2847.41%,2802.10%,27.19%,27.19%
7/29/2005,789.62,--,2217.25%,2181.62%,10.56%,10.56%
,,,,,,
6/30/2005,714.23,--,1996.00%,1963.77%,6.48%,6.48%
5/31/2005,670.78,--,1868.50%,1838.23%,-2.54%,-2.54%
4/29/2005,688.27,--,1919.83%,1888.77%,-11.40%,-11.40%
,,,,,,
3/31/2005,776.84,--,2179.73%,2144.68%,15.38%,15.38%
2/28/2005,673.28,--,1875.82%,1845.44%,-0.84%,-0.84%
1/31/2005,678.98,--,1892.55%,1861.92%,17.04%,17.04%
,,,,,,
12/31/2004,580.15,--,1602.51%,1576.34%,-14.13%,-14.13%
11/30/2004,675.58,--,1882.58%,1852.10%,-4.10%,-4.10%
10/29/2004,704.48,--,1967.39%,1935.60%,1.72%,1.72%
,,,,,,
9/30/2004,692.59,--,1932.48%,1901.23%,17.09%,17.09%
8/31/2004,591.51,--,1635.87%,1609.18%,-10.49%,-10.49%
7/30/2004,660.83,--,1839.30%,1809.48%,14.13%,14.13%
,,,,,,
6/30/2004,579.01,--,1599.17%,1573.05%,-7.34%,-7.34%
5/31/2004,624.86,--,1733.74%,1705.55%,6.24%,6.24%
4/30/2004,588.19,--,1626.12%,1599.58%,9.60%,9.60%
,,,,,,
3/31/2004,536.65,--,1474.88%,1450.67%,2.24%,2.24%
2/27/2004,524.9,--,1440.39%,1416.71%,9.72%,9.72%
1/30/2004,478.38,--,1303.87%,1282.29%,3.67%,3.67%
,,,,,,
12/31/2003,461.47,--,1254.24%,1233.42%,10.17%,10.17%
11/28/2003,418.88,--,1129.25%,1110.35%,5.72%,5.72%
10/31/2003,396.22,--,1062.76%,1044.88%,1.67%,1.67%
,,,,,,
9/30/2003,389.71,--,1043.64%,1026.06%,-6.49%,-6.49%
8/29/2003,416.75,--,1123.00%,1104.20%,7.36%,7.36%
7/31/2003,388.17,--,1039.13%,1021.62%,4.67%,4.67%
,,,,,,
6/30/2003,370.84,--,988.28%,971.54%,4.98%,4.98%
5/30/2003,353.24,--,936.63%,920.69%,9.29%,9.29%
4/30/2003,323.22,--,848.52%,833.94%,-15.21%,-15.21%
,,,,,,
3/31/2003,381.21,--,1018.70%,1001.50%,-11.51%,-11.51%
2/28/2003,430.78,--,1164.17%,1144.74%,11.29%,11.29%
1/31/2003,387.09,--,1035.97%,1018.51%,12.66%,12.66%
,,,,,,
12/31/2002,343.59,--,908.30%,892.80%,19.54%,19.54%
11/29/2002,287.42,--,743.48%,730.51%,-0.96%,-0.96%
10/31/2002,290.2,--,751.62%,738.53%,-5.35%,-5.35%
,,,,,,
9/30/2002,306.62,--,799.80%,785.97%,3.58%,3.58%
8/30/2002,296.03,--,768.75%,755.39%,4.43%,4.43%
7/31/2002,283.49,--,731.92%,719.13%,2.28%,2.28%
,,,,,,
6/28/2002,277.16,--,713.37%,700.87%,5.26%,5.26%
5/31/2002,263.31,--,672.73%,660.85%,-6.67%,-6.67%
4/30/2002,282.13,--,727.95%,715.22%,-1.15%,-1.15%
,,,,,,
3/29/2002,285.43,--,737.62%,724.75%,21.75%,21.75%
2/28/2002,234.43,--,587.98%,577.40%,5.62%,5.62%
1/31/2002,221.95,--,551.35%,541.33%,-2.17%,-2.17%
,,,,,,
12/31/2001,226.89,--,565.83%,555.59%,3.62%,3.62%
11/30/2001,218.97,--,542.59%,532.71%,-5.42%,-5.42%
10/31/2001,231.52,--,579.42%,568.97%,-13.07%,-13.07%
,,,,,,
9/28/2001,266.32,--,681.56%,669.55%,-14.55%,-14.55%
8/31/2001,311.68,--,814.66%,800.60%,9.62%,9.62%
7/31/2001,284.32,--,734.38%,721.55%,1.53%,1.53%
,,,,,,
6/29/2001,280.03,--,721.77%,709.14%,-18.87%,-18.87%
5/31/2001,345.16,--,912.92%,897.35%,-5.14%,-5.14%
4/30/2001,363.85,--,967.77%,951.35%,18.32%,18.32%
,,,,,,
3/30/2001,307.51,--,802.43%,788.56%,6.73%,6.73%
2/28/2001,288.12,--,745.54%,732.54%,1.20%,1.20%
1/31/2001,284.71,--,735.51%,722.66%,4.86%,4.86%
,,,,,,
12/29/2000,271.52,--,696.82%,684.57%,-10.12%,-10.12%
11/30/2000,302.09,--,786.52%,772.89%,2.13%,2.13%
10/31/2000,295.79,--,768.02%,754.68%,4.96%,4.96%
,,,,,,
9/29/2000,281.8,--,726.98%,714.26%,-6.27%,-6.27%
8/31/2000,300.64,--,782.25%,768.69%,19.21%,19.21%
7/31/2000,252.19,--,640.07%,628.69%,-10.38%,-10.38%
,,,,,,
6/30/2000,281.39,--,725.78%,713.08%,8.94%,8.94%
5/31/2000,258.3,--,658.03%,646.37%,23.36%,23.36%
4/28/2000,209.38,--,514.46%,505.01%,-1.45%,-1.45%
,,,,,,
3/31/2000,212.46,--,523.48%,513.90%,-3.24%,-3.24%
2/29/2000,219.58,--,544.38%,534.47%,16.07%,16.07%
1/31/2000,189.17,--,455.15%,446.62%,12.70%,12.70%
,,,,,,
12/31/1999,167.86,--,392.62%,385.04%,3.45%,3.45%
11/30/1999,162.27,--,376.19%,368.87%,11.31%,11.31%
