BCOMCTTR Index Settings Total Return Analysis,,,,,,
Range01/29/1960 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 755 Month Holding Period Chart,,,,,,
Bloomberg Cotton Subindex Total Return Max Cuml Total Return 7622.1442% On 09/29/1995,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
2/28/2017,49.58,--,1661.11%,1648.44%,0.28%,0.28%
1/31/2017,49.44,--,1656.21%,1643.58%,6.12%,6.12%
,,,,,,
12/30/2016,46.59,--,1554.91%,1543.00%,-1.26%,-1.26%
11/30/2016,47.18,--,1575.98%,1563.92%,3.08%,3.08%
10/31/2016,45.77,--,1525.92%,1514.23%,1.17%,1.17%
,,,,,,
9/30/2016,45.24,--,1507.06%,1495.49%,3.84%,3.84%
8/31/2016,43.57,--,1447.62%,1436.49%,-11.40%,-11.40%
7/29/2016,49.17,--,1646.78%,1634.21%,15.41%,15.41%
,,,,,,
6/30/2016,42.61,--,1413.56%,1402.67%,0.04%,0.04%
5/31/2016,42.59,--,1412.99%,1402.11%,0.29%,0.29%
4/29/2016,42.47,--,1408.60%,1397.75%,10.01%,10.01%
,,,,,,
3/31/2016,38.61,--,1271.38%,1261.52%,3.46%,3.46%
2/29/2016,37.31,--,1225.50%,1215.96%,-8.36%,-8.36%
1/29/2016,40.72,--,1346.46%,1336.05%,-3.38%,-3.38%
,,,,,,
12/31/2015,42.14,--,1397.04%,1386.27%,1.04%,1.04%
11/30/2015,41.71,--,1381.57%,1370.92%,-1.32%,-1.32%
10/30/2015,42.27,--,1401.41%,1390.61%,4.77%,4.77%
,,,,,,
9/30/2015,40.34,--,1333.11%,1322.80%,-4.06%,-4.06%
8/31/2015,42.05,--,1393.75%,1383.00%,-1.88%,-1.88%
7/31/2015,42.86,--,1422.33%,1411.37%,-5.45%,-5.45%
,,,,,,
6/30/2015,45.32,--,1510.01%,1498.43%,4.35%,4.35%
5/29/2015,43.43,--,1442.88%,1431.78%,-5.20%,-5.20%
4/30/2015,45.82,--,1527.50%,1515.79%,7.36%,7.36%
,,,,,,
3/31/2015,42.67,--,1415.86%,1404.96%,-2.82%,-2.82%
2/27/2015,43.91,--,1459.80%,1448.57%,8.92%,8.92%
1/30/2015,40.31,--,1332.00%,1321.70%,-1.51%,-1.51%
,,,,,,
12/31/2014,40.93,--,1353.92%,1343.46%,0.32%,0.32%
11/28/2014,40.8,--,1349.30%,1338.87%,-4.70%,-4.70%
10/31/2014,42.81,--,1420.75%,1409.81%,5.02%,5.02%
,,,,,,
9/30/2014,40.76,--,1348.05%,1337.63%,-7.81%,-7.81%
8/29/2014,44.22,--,1470.72%,1459.42%,5.89%,5.89%
7/31/2014,41.76,--,1383.39%,1372.71%,-14.47%,-14.47%
,,,,,,
6/30/2014,48.82,--,1634.39%,1621.91%,-6.15%,-6.15%
5/30/2014,52.02,--,1747.99%,1734.69%,-8.50%,-8.50%
4/30/2014,56.86,--,1919.74%,1905.21%,-0.25%,-0.25%
,,,,,,
3/31/2014,57,--,1924.81%,1910.24%,7.33%,7.33%
2/28/2014,53.11,--,1786.59%,1773.02%,0.87%,0.87%
1/31/2014,52.65,--,1770.39%,1756.93%,1.41%,1.41%
,,,,,,
12/31/2013,51.92,--,1744.38%,1731.11%,6.67%,6.67%
11/29/2013,48.67,--,1629.00%,1616.56%,1.22%,1.22%
10/31/2013,48.08,--,1608.11%,1595.82%,-11.50%,-11.50%
,,,,,,
9/30/2013,54.33,--,1830.00%,1816.12%,4.46%,4.46%
8/30/2013,52.01,--,1747.64%,1734.35%,-1.98%,-1.98%
7/31/2013,53.06,--,1784.97%,1771.41%,1.40%,1.40%
,,,,,,
6/28/2013,52.33,--,1759.01%,1745.63%,7.78%,7.78%
5/31/2013,48.56,--,1624.87%,1612.46%,-9.27%,-9.27%
4/30/2013,53.52,--,1801.06%,1787.38%,-3.34%,-3.34%
,,,,,,
3/29/2013,55.36,--,1866.68%,1852.53%,3.72%,3.72%
2/28/2013,53.38,--,1796.05%,1782.41%,1.54%,1.54%
1/31/2013,52.57,--,1767.26%,1753.82%,10.40%,10.40%
,,,,,,
12/31/2012,47.61,--,1591.34%,1579.18%,1.67%,1.67%
11/30/2012,46.83,--,1563.55%,1551.58%,4.50%,4.50%
10/31/2012,44.81,--,1491.94%,1480.48%,-0.81%,-0.81%
,,,,,,
9/28/2012,45.18,--,1504.97%,1493.42%,-8.55%,-8.55%
