BCOMZSTR Index Settings Total Return Analysis,,,,,,
Range01/31/1991 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 383 Month Holding Period Chart,,,,,,
Bloomberg Zinc Subindex Total Return Max Cuml Total Return 248.5720% On 11/30/2006,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
4/30/1996,90.31,--,-2.78%,-9.69%,-3.73%,-3.73%
,,,,,,
3/29/1996,93.81,--,0.99%,-6.19%,3.27%,3.27%
2/29/1996,90.84,--,-2.21%,-9.16%,-2.35%,-2.35%
1/31/1996,93.03,--,0.14%,-6.98%,4.87%,4.87%
,,,,,,
12/29/1995,88.7,--,-4.51%,-11.30%,-2.71%,-2.71%
11/30/1995,91.17,--,-1.86%,-8.83%,-0.08%,-0.08%
10/31/1995,91.24,--,-1.78%,-8.76%,0.75%,0.75%
,,,,,,
9/29/1995,90.56,--,-2.51%,-9.44%,4.25%,4.25%
8/31/1995,86.87,--,-6.48%,-13.13%,-6.30%,-6.30%
7/31/1995,92.71,--,-0.20%,-7.29%,1.79%,1.79%
,,,,,,
6/30/1995,91.08,--,-1.95%,-8.92%,-1.86%,-1.86%
5/31/1995,92.8,--,-0.10%,-7.20%,-6.25%,-6.25%
4/28/1995,98.99,--,6.56%,-1.01%,5.23%,5.23%
,,,,,,
3/31/1995,94.07,--,1.27%,-5.93%,3.77%,3.77%
2/28/1995,90.65,--,-2.41%,-9.35%,-12.55%,-12.55%
1/31/1995,103.66,--,11.59%,3.66%,-0.75%,-0.75%
,,,,,,
12/30/1994,104.44,--,12.43%,4.44%,0.83%,0.83%
11/30/1994,103.59,--,11.51%,3.59%,1.45%,1.45%
10/31/1994,102.11,--,9.92%,2.11%,9.44%,9.44%
,,,,,,
9/30/1994,93.3,--,0.43%,-6.70%,3.46%,3.46%
8/31/1994,90.18,--,-2.92%,-9.82%,2.85%,2.85%
7/29/1994,87.68,--,-5.61%,-12.32%,-1.75%,-1.75%
,,,,,,
6/30/1994,89.24,--,-3.94%,-10.76%,-0.78%,-0.78%
5/31/1994,89.94,--,-3.18%,-10.06%,2.80%,2.80%
4/29/1994,87.48,--,-5.83%,-12.52%,-1.34%,-1.34%
,,,,,,
3/31/1994,88.67,--,-4.54%,-11.33%,-1.75%,-1.75%
2/28/1994,90.26,--,-2.84%,-9.74%,-3.65%,-3.65%
1/31/1994,93.67,--,0.84%,-6.33%,-3.06%,-3.06%
,,,,,,
12/31/1993,96.63,--,4.02%,-3.37%,8.78%,8.78%
11/30/1993,88.83,--,-4.38%,-11.17%,-1.92%,-1.92%
10/29/1993,90.57,--,-2.50%,-9.43%,8.03%,8.03%
,,,,,,
9/30/1993,83.84,--,-9.75%,-16.16%,-0.81%,-0.81%
8/31/1993,84.53,--,-9.01%,-15.47%,-5.53%,-5.53%
7/30/1993,89.48,--,-3.68%,-10.52%,-0.66%,-0.66%
,,,,,,
