BCOMLCTR Index Settings Total Return Analysis,,,,,,
Range01/29/1965 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 695 Month Holding Period Chart,,,,,,
Bloomberg Live Cattle Subindex Total Return Max Cuml Total Return 10017.7031% On 07/31/2007,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
4/30/1993,141.75,--,6622.45%,6654.80%,0.93%,0.93%
,,,,,,
3/31/1993,140.44,--,6560.48%,6592.54%,2.65%,2.65%
2/26/1993,136.82,--,6388.44%,6419.67%,4.63%,4.63%
1/29/1993,130.76,--,6101.36%,6131.21%,1.32%,1.32%
,,,,,,
12/31/1992,129.06,--,6020.79%,6050.25%,4.30%,4.30%
11/30/1992,123.74,--,5768.34%,5796.58%,3.36%,3.36%
10/30/1992,119.71,--,5577.45%,5604.77%,0.40%,0.40%
,,,,,,
9/30/1992,119.24,--,5554.71%,5581.93%,2.86%,2.86%
8/31/1992,115.92,--,5397.61%,5424.07%,0.44%,0.44%
7/31/1992,115.41,--,5373.46%,5399.80%,2.42%,2.42%
,,,,,,
6/30/1992,112.68,--,5243.93%,5269.66%,4.59%,4.59%
5/29/1992,107.74,--,5009.57%,5034.16%,-0.72%,-0.72%
4/30/1992,108.52,--,5046.60%,5071.38%,-1.93%,-1.93%
,,,,,,
3/31/1992,110.66,--,5147.82%,5173.08%,2.54%,2.54%
2/28/1992,107.92,--,5017.86%,5042.49%,0.62%,0.62%
1/31/1992,107.25,--,4986.17%,5010.65%,6.36%,6.36%
,,,,,,
12/31/1991,100.83,--,4681.84%,4704.85%,-2.75%,-2.75%
11/29/1991,103.68,--,4817.18%,4840.84%,1.70%,1.70%
10/31/1991,101.95,--,4735.08%,4758.35%,-3.85%,-3.85%
,,,,,,
9/30/1991,106.03,--,4928.45%,4952.65%,5.68%,5.68%
8/30/1991,100.33,--,4658.02%,4680.92%,-3.87%,-3.87%
7/31/1991,104.37,--,4849.58%,4873.41%,-0.58%,-0.58%
,,,,,,
6/28/1991,104.98,--,4878.49%,4902.45%,-1.60%,-1.60%
5/31/1991,106.69,--,4959.68%,4984.03%,-0.18%,-0.18%
4/30/1991,106.88,--,4968.81%,4993.21%,-0.81%,-0.81%
,,,,,,
3/29/1991,107.75,--,5010.11%,5034.71%,1.41%,1.41%
2/28/1991,106.25,--,4938.85%,4963.10%,3.97%,3.97%
1/31/1991,102.2,--,4746.60%,4769.93%,2.07%,2.07%
,,,,,,
12/31/1990,100.13,--,4648.44%,4671.29%,3.34%,3.34%
11/30/1990,96.89,--,4495.08%,4517.20%,1.51%,1.51%
10/31/1990,95.45,--,4426.55%,4448.34%,1.99%,1.99%
,,,,,,
9/28/1990,93.59,--,4338.45%,4359.81%,3.31%,3.31%
8/31/1990,90.59,--,4196.15%,4216.83%,-2.73%,-2.73%
7/31/1990,93.13,--,4316.67%,4337.92%,6.21%,6.21%
,,,,,,
6/29/1990,87.68,--,4058.37%,4078.39%,0.60%,0.60%
5/31/1990,87.16,--,4033.69%,4053.58%,3.68%,3.68%
4/30/1990,84.07,--,3886.99%,3906.18%,0.75%,0.75%
,,,,,,
3/30/1990,83.44,--,3857.35%,3876.39%,4.23%,4.23%
2/28/1990,80.06,--,3696.92%,3715.20%,-0.15%,-0.15%
1/31/1990,80.18,--,3702.61%,3720.91%,0.25%,0.25%
,,,,,,
12/29/1989,79.98,--,3693.27%,3711.52%,5.07%,5.07%
11/30/1989,76.13,--,3510.31%,3527.68%,0.53%,0.53%
10/31/1989,75.72,--,3491.19%,3508.47%,0.86%,0.86%
,,,,,,
9/29/1989,75.08,--,3460.66%,3477.80%,-0.25%,-0.25%
8/31/1989,75.27,--,3469.52%,3486.70%,-1.67%,-1.67%
7/31/1989,76.55,--,3530.29%,3547.76%,3.59%,3.59%
,,,,,,
6/30/1989,73.9,--,3404.58%,3421.44%,5.50%,5.50%
5/31/1989,70.04,--,3221.74%,3237.72%,-0.12%,-0.12%
4/28/1989,70.13,--,3225.72%,3241.73%,-1.48%,-1.48%
,,,,,,
3/31/1989,71.18,--,3275.62%,3291.87%,-1.66%,-1.66%
2/28/1989,72.38,--,3332.47%,3348.99%,2.81%,2.81%
1/31/1989,70.4,--,3238.68%,3254.74%,1.94%,1.94%
,,,,,,
12/30/1988,69.06,--,3175.04%,3190.80%,2.52%,2.52%
11/30/1988,67.36,--,3094.58%,3109.96%,-1.69%,-1.69%
10/31/1988,68.52,--,3149.46%,3165.09%,1.18%,1.18%
,,,,,,
9/30/1988,67.72,--,3111.43%,3126.89%,1.47%,1.47%
8/31/1988,66.73,--,3064.83%,3080.07%,4.55%,4.55%
7/29/1988,63.83,--,2927.15%,2941.72%,5.31%,5.31%
,,,,,,
6/30/1988,60.61,--,2774.42%,2788.25%,-4.23%,-4.23%
5/31/1988,63.29,--,2901.49%,2915.94%,2.23%,2.23%
4/29/1988,61.91,--,2836.11%,2850.25%,0.52%,0.52%
,,,,,,
3/31/1988,61.59,--,2821.04%,2835.10%,3.80%,3.80%
2/29/1988,59.34,--,2714.15%,2727.69%,5.98%,5.98%
1/29/1988,55.99,--,2555.40%,2568.18%,5.66%,5.66%
,,,,,,
12/31/1987,52.99,--,2413.27%,2425.36%,2.78%,2.78%
11/30/1987,51.56,--,2345.38%,2357.15%,4.63%,4.63%
10/30/1987,49.28,--,2237.12%,2248.37%,-5.79%,-5.79%
,,,,,,
9/30/1987,52.31,--,2380.63%,2392.57%,0.85%,0.85%
8/31/1987,51.87,--,2359.83%,2371.67%,5.76%,5.76%
7/31/1987,49.04,--,2225.76%,2236.95%,1.23%,1.23%
,,,,,,
6/30/1987,48.44,--,2197.45%,2208.51%,1.96%,1.96%
5/29/1987,47.51,--,2153.28%,2164.12%,1.97%,1.97%
4/30/1987,46.6,--,2109.76%,2120.40%,6.47%,6.47%
,,,,,,
3/31/1987,43.76,--,1975.41%,1985.39%,3.04%,3.04%
2/27/1987,42.47,--,1914.19%,1923.88%,3.74%,3.74%
1/30/1987,40.94,--,1841.51%,1850.86%,13.80%,13.80%
,,,,,,
12/31/1986,35.98,--,1606.12%,1614.33%,-5.69%,-5.69%
11/28/1986,38.15,--,1709.03%,1717.74%,4.69%,4.69%
10/31/1986,36.44,--,1628.07%,1636.39%,6.48%,6.48%
,,,,,,
9/30/1986,34.22,--,1522.91%,1530.72%,-3.12%,-3.12%
8/29/1986,35.32,--,1575.23%,1583.29%,5.09%,5.09%
7/31/1986,33.61,--,1494.03%,1501.71%,5.68%,5.68%
,,,,,,
6/30/1986,31.8,--,1408.31%,1415.57%,10.91%,10.91%
5/30/1986,28.68,--,1259.96%,1266.51%,-4.28%,-4.28%
4/30/1986,29.96,--,1320.83%,1327.67%,-1.30%,-1.30%
,,,,,,
3/31/1986,30.35,--,1339.55%,1346.48%,-4.58%,-4.58%
2/28/1986,31.81,--,1408.59%,1415.85%,-0.30%,-0.30%
1/31/1986,31.9,--,1413.09%,1420.37%,-1.38%,-1.38%
,,,,,,
12/31/1985,32.35,--,1434.18%,1441.57%,-5.43%,-5.43%
11/29/1985,34.21,--,1522.25%,1530.06%,4.60%,4.60%
10/31/1985,32.7,--,1450.97%,1458.44%,7.83%,7.83%
,,,,,,
9/30/1985,30.33,--,1338.41%,1345.34%,5.13%,5.13%
8/30/1985,28.85,--,1268.21%,1274.80%,0.92%,0.92%
7/31/1985,28.59,--,1255.72%,1262.25%,-6.00%,-6.00%
,,,,,,
6/28/1985,30.41,--,1342.24%,1349.18%,-6.68%,-6.68%
5/31/1985,32.59,--,1445.46%,1452.90%,-1.20%,-1.20%
4/30/1985,32.98,--,1464.30%,1471.83%,-6.09%,-6.09%
,,,,,,
3/29/1985,35.12,--,1565.79%,1573.81%,0.00%,0.00%
2/28/1985,35.12,--,1565.73%,1573.74%,-3.83%,-3.83%
1/31/1985,36.52,--,1632.04%,1640.37%,-0.03%,-0.03%
,,,,,,
12/31/1984,36.53,--,1632.62%,1640.96%,0.94%,0.94%
11/30/1984,36.19,--,1616.44%,1624.70%,5.25%,5.25%
10/31/1984,34.39,--,1530.75%,1538.59%,1.61%,1.61%
,,,,,,
9/28/1984,33.84,--,1504.97%,1512.69%,-1.83%,-1.83%
8/31/1984,34.47,--,1534.91%,1542.78%,4.20%,4.20%
7/31/1984,33.09,--,1469.07%,1476.62%,-1.98%,-1.98%
,,,,,,
6/29/1984,33.75,--,1500.73%,1508.43%,4.24%,4.24%
5/31/1984,32.38,--,1435.67%,1443.06%,-0.68%,-0.68%
4/30/1984,32.6,--,1446.23%,1453.67%,-2.86%,-2.86%
,,,,,,
3/30/1984,33.56,--,1491.69%,1499.35%,2.32%,2.32%
2/29/1984,32.8,--,1455.62%,1463.11%,7.25%,7.25%
1/31/1984,30.58,--,1350.46%,1357.44%,-0.81%,-0.81%
,,,,,,
12/30/1983,30.83,--,1362.32%,1369.36%,8.95%,8.95%
11/30/1983,28.3,--,1242.25%,1248.71%,6.71%,6.71%
10/31/1983,26.52,--,1157.80%,1163.86%,-1.44%,-1.44%
,,,,,,
9/30/1983,26.91,--,1176.12%,1182.26%,8.35%,8.35%
8/31/1983,24.83,--,1077.75%,1083.42%,-6.63%,-6.63%
7/29/1983,26.6,--,1161.37%,1167.44%,4.95%,4.95%
,,,,,,
6/30/1983,25.34,--,1101.83%,1107.62%,-1.03%,-1.03%
5/31/1983,25.6,--,1114.29%,1120.14%,-1.48%,-1.48%
4/29/1983,25.99,--,1132.54%,1138.47%,-4.38%,-4.38%
,,,,,,
3/31/1983,27.18,--,1189.01%,1195.22%,7.90%,7.90%
2/28/1983,25.19,--,1094.64%,1100.39%,7.59%,7.59%
1/31/1983,23.41,--,1010.33%,1015.67%,3.43%,3.43%
,,,,,,
12/31/1982,22.64,--,973.47%,978.63%,0.71%,0.71%
11/30/1982,22.47,--,965.86%,970.99%,1.35%,1.35%
10/29/1982,22.18,--,951.69%,956.75%,1.48%,1.48%
,,,,,,
9/30/1982,21.85,--,936.38%,941.37%,-4.23%,-4.23%
8/31/1982,22.82,--,982.15%,987.35%,-0.44%,-0.44%
7/30/1982,22.92,--,986.96%,992.19%,4.11%,4.11%
,,,,,,
6/30/1982,22.01,--,944.05%,949.07%,-6.03%,-6.03%
5/31/1982,23.43,--,1011.06%,1016.41%,6.22%,6.22%
4/30/1982,22.06,--,945.96%,950.99%,5.88%,5.88%
,,,,,,
3/31/1982,20.83,--,887.90%,892.66%,7.80%,7.80%
2/26/1982,19.32,--,816.45%,820.86%,5.23%,5.23%
1/29/1982,18.36,--,770.92%,775.12%,16.64%,16.64%
,,,,,,
12/31/1981,15.75,--,646.71%,650.30%,-11.52%,-11.52%
11/30/1981,17.79,--,743.92%,747.98%,-2.75%,-2.75%
10/30/1981,18.3,--,767.74%,771.92%,-1.94%,-1.94%
,,,,,,
9/30/1981,18.66,--,784.93%,789.19%,-0.89%,-0.89%
8/31/1981,18.83,--,792.84%,797.14%,4.41%,4.41%
7/31/1981,18.03,--,755.17%,759.28%,3.88%,3.88%
,,,,,,
6/30/1981,17.36,--,723.23%,727.20%,0.15%,0.15%
5/29/1981,17.33,--,721.99%,725.95%,-0.31%,-0.31%
4/30/1981,17.39,--,724.57%,728.54%,3.54%,3.54%
,,,,,,
3/31/1981,16.79,--,696.34%,700.17%,1.14%,1.14%
2/27/1981,16.6,--,687.37%,691.16%,-0.30%,-0.30%
1/30/1981,16.65,--,689.74%,693.54%,-6.35%,-6.35%
,,,,,,
12/31/1980,17.78,--,743.25%,747.31%,-2.98%,-2.98%
11/28/1980,18.33,--,769.11%,773.29%,-1.06%,-1.06%
10/31/1980,18.52,--,778.44%,782.66%,1.44%,1.44%
,,,,,,
9/30/1980,18.26,--,765.97%,770.14%,-1.02%,-1.02%
8/29/1980,18.45,--,774.88%,779.10%,-1.91%,-1.91%
7/31/1980,18.81,--,791.92%,796.21%,6.99%,6.99%
,,,,,,
6/30/1980,17.58,--,733.65%,737.67%,5.72%,5.72%
5/30/1980,16.63,--,688.53%,692.32%,1.67%,1.67%
4/30/1980,16.35,--,675.60%,679.33%,3.11%,3.11%
,,,,,,
3/31/1980,15.86,--,652.24%,655.86%,-9.17%,-9.17%
2/29/1980,17.46,--,728.15%,732.13%,-0.02%,-0.02%
1/31/1980,17.47,--,728.30%,732.29%,-4.16%,-4.16%
,,,,,,
12/31/1979,18.22,--,764.25%,768.41%,-1.63%,-1.63%
11/30/1979,18.52,--,778.54%,782.76%,4.78%,4.78%
10/31/1979,17.68,--,738.48%,742.51%,-6.79%,-6.79%
,,,,,,
9/28/1979,18.97,--,799.57%,803.90%,5.09%,5.09%
8/31/1979,18.05,--,756.01%,760.13%,16.18%,16.18%
7/31/1979,15.54,--,636.77%,640.32%,-7.83%,-7.83%
,,,,,,
6/29/1979,16.85,--,699.32%,703.16%,-3.48%,-3.48%
5/31/1979,17.46,--,728.15%,732.13%,-8.17%,-8.17%
4/30/1979,19.02,--,801.79%,806.13%,10.72%,10.72%
,,,,,,
3/30/1979,17.17,--,714.50%,718.42%,2.95%,2.95%
2/28/1979,16.68,--,691.17%,694.98%,7.38%,7.38%
1/31/1979,15.54,--,636.81%,640.36%,10.58%,10.58%
,,,,,,
12/29/1978,14.05,--,566.29%,569.49%,2.84%,2.84%
11/30/1978,13.66,--,547.89%,551.01%,6.38%,6.38%
10/31/1978,12.84,--,509.03%,511.97%,-3.97%,-3.97%
,,,,,,
9/29/1978,13.37,--,534.23%,537.28%,3.92%,3.92%
8/31/1978,12.87,--,510.30%,513.24%,1.57%,1.57%
7/31/1978,12.67,--,500.89%,503.78%,4.61%,4.61%
,,,,,,
6/30/1978,12.11,--,474.42%,477.18%,-12.06%,-12.06%
5/31/1978,13.77,--,553.22%,556.36%,12.25%,12.25%
4/28/1978,12.27,--,481.92%,484.72%,6.87%,6.87%
,,,,,,
3/31/1978,11.48,--,444.53%,447.15%,10.37%,10.37%
2/28/1978,10.4,--,393.36%,395.74%,6.03%,6.03%
1/31/1978,9.81,--,365.32%,367.56%,4.47%,4.47%
,,,,,,
12/30/1977,9.39,--,345.40%,347.54%,6.54%,6.54%
11/30/1977,8.82,--,318.05%,320.06%,3.40%,3.40%
10/31/1977,8.53,--,304.31%,306.26%,1.03%,1.03%
,,,,,,
9/30/1977,8.44,--,300.19%,302.12%,6.94%,6.94%
8/31/1977,7.89,--,274.23%,276.03%,2.28%,2.28%
7/29/1977,7.71,--,265.88%,267.64%,-4.54%,-4.54%
,,,,,,
6/30/1977,8.08,--,283.30%,285.14%,-2.80%,-2.80%
5/31/1977,8.32,--,294.34%,296.24%,-3.94%,-3.94%
4/29/1977,8.66,--,310.51%,312.49%,10.48%,10.48%
,,,,,,
3/31/1977,7.83,--,271.56%,273.34%,5.34%,5.34%
2/28/1977,7.44,--,252.73%,254.43%,-4.18%,-4.18%
1/31/1977,7.76,--,268.14%,269.91%,-4.56%,-4.56%
,,,,,,
12/31/1976,8.13,--,285.72%,287.58%,-0.62%,-0.62%
11/30/1976,8.18,--,288.12%,289.98%,3.98%,3.98%
10/29/1976,7.87,--,273.28%,275.07%,6.60%,6.60%
,,,,,,
9/30/1976,7.38,--,250.17%,251.85%,-10.31%,-10.31%
8/31/1976,8.23,--,290.42%,292.30%,-0.45%,-0.45%
7/30/1976,8.27,--,292.20%,294.09%,-8.45%,-8.45%
,,,,,,
6/30/1976,9.03,--,328.40%,330.46%,-10.61%,-10.61%
5/31/1976,10.11,--,379.26%,381.57%,-2.15%,-2.15%
4/30/1976,10.33,--,389.80%,392.16%,7.06%,7.06%
,,,,,,
3/31/1976,9.65,--,357.51%,359.71%,6.84%,6.84%
2/27/1976,9.03,--,328.20%,330.26%,-0.02%,-0.02%
1/30/1976,9.03,--,328.29%,330.35%,-9.83%,-9.83%
,,,,,,
12/31/1975,10.02,--,374.99%,377.28%,-2.94%,-2.94%
11/28/1975,10.32,--,389.37%,391.73%,9.05%,9.05%
10/31/1975,9.46,--,348.77%,350.93%,-8.55%,-8.55%
,,,,,,
9/30/1975,10.35,--,390.71%,393.07%,5.87%,5.87%
8/29/1975,9.77,--,363.48%,365.71%,13.75%,13.75%
7/31/1975,8.59,--,307.45%,309.41%,-8.24%,-8.24%
,,,,,,
6/30/1975,9.36,--,344.02%,346.16%,4.75%,4.75%
5/30/1975,8.94,--,323.89%,325.93%,11.21%,11.21%
4/30/1975,8.04,--,281.16%,282.99%,10.68%,10.68%
,,,,,,
3/31/1975,7.26,--,244.37%,246.02%,16.92%,16.92%
2/28/1975,6.21,--,194.53%,195.95%,-1.69%,-1.69%
1/31/1975,6.32,--,199.59%,201.03%,-9.16%,-9.16%
,,,,,,
12/31/1974,6.95,--,229.80%,231.39%,-3.61%,-3.61%
11/29/1974,7.22,--,242.17%,243.82%,-4.40%,-4.40%
10/31/1974,7.55,--,257.91%,259.63%,-4.76%,-4.76%
,,,,,,
9/30/1974,7.92,--,275.81%,277.62%,9.58%,9.58%
8/30/1974,7.23,--,242.94%,244.59%,-19.27%,-19.27%
7/31/1974,8.96,--,324.78%,326.83%,22.68%,22.68%
,,,,,,
6/28/1974,7.3,--,246.24%,247.91%,14.95%,14.95%
5/31/1974,6.35,--,201.21%,202.66%,-15.95%,-15.95%
4/30/1974,7.56,--,258.39%,260.11%,-3.03%,-3.03%
,,,,,,
3/29/1974,7.79,--,269.57%,271.35%,-4.17%,-4.17%
2/28/1974,8.13,--,285.66%,287.52%,-15.65%,-15.65%
1/31/1974,9.64,--,357.21%,359.41%,6.83%,6.83%
,,,,,,
12/31/1973,9.02,--,328.00%,330.06%,7.92%,7.92%
11/30/1973,8.36,--,296.60%,298.51%,-5.98%,-5.98%
10/31/1973,8.89,--,321.82%,323.85%,-0.98%,-0.98%
,,,,,,
9/28/1973,8.98,--,326.01%,328.06%,-12.48%,-12.48%
8/31/1973,10.26,--,386.76%,389.11%,-12.67%,-12.67%
7/31/1973,11.75,--,457.41%,460.10%,19.41%,19.41%
,,,,,,
6/29/1973,9.84,--,366.80%,369.05%,1.70%,1.70%
5/31/1973,9.68,--,358.99%,361.20%,7.77%,7.77%
4/30/1973,8.98,--,325.91%,327.96%,1.00%,1.00%
,,,,,,
3/30/1973,8.89,--,321.69%,323.72%,-1.30%,-1.30%
2/28/1973,9.01,--,327.22%,329.28%,4.25%,4.25%
1/31/1973,8.64,--,309.81%,311.78%,7.66%,7.66%
,,,,,,
12/29/1972,8.03,--,280.67%,282.50%,7.86%,7.86%
11/30/1972,7.44,--,252.92%,254.62%,0.46%,0.46%
10/31/1972,7.41,--,251.29%,252.98%,-3.29%,-3.29%
,,,,,,
9/29/1972,7.66,--,263.25%,264.99%,6.85%,6.85%
8/31/1972,7.17,--,239.97%,241.61%,0.49%,0.49%
7/31/1972,7.13,--,238.31%,239.93%,-5.07%,-5.07%
,,,,,,
6/30/1972,7.51,--,256.36%,258.07%,4.89%,4.89%
5/31/1972,7.16,--,239.73%,241.36%,5.55%,5.55%
4/28/1972,6.79,--,221.87%,223.42%,5.05%,5.05%
,,,,,,
3/31/1972,6.46,--,206.39%,207.87%,-0.02%,-0.02%
2/29/1972,6.46,--,206.46%,207.93%,0.04%,0.04%
1/31/1972,6.46,--,206.33%,207.80%,6.67%,6.67%
,,,,,,
12/31/1971,6.06,--,187.18%,188.56%,2.44%,2.44%
11/30/1971,5.91,--,180.33%,181.68%,4.91%,4.91%
10/29/1971,5.63,--,167.22%,168.50%,3.02%,3.02%
,,,,,,
9/30/1971,5.47,--,159.39%,160.63%,1.05%,1.05%
8/31/1971,5.41,--,156.70%,157.93%,1.88%,1.88%
7/30/1971,5.31,--,151.95%,153.16%,8.14%,8.14%
,,,,,,
6/30/1971,4.91,--,132.98%,134.10%,-2.12%,-2.12%
5/31/1971,5.02,--,138.02%,139.16%,3.11%,3.11%
4/30/1971,4.87,--,130.85%,131.96%,1.81%,1.81%
,,,,,,
3/31/1971,4.78,--,126.73%,127.83%,4.41%,4.41%
2/26/1971,4.58,--,117.15%,118.20%,-1.51%,-1.51%
1/29/1971,4.65,--,120.47%,121.53%,11.12%,11.12%
,,,,,,
12/31/1970,4.18,--,98.41%,99.37%,2.65%,2.65%
11/30/1970,4.08,--,93.28%,94.21%,-1.59%,-1.59%
10/30/1970,4.14,--,96.40%,97.34%,-2.25%,-2.25%
,,,,,,
9/30/1970,4.24,--,100.93%,101.89%,1.72%,1.72%
8/31/1970,4.17,--,97.52%,98.48%,-0.13%,-0.13%
7/31/1970,4.17,--,97.78%,98.73%,-2.37%,-2.37%
,,,,,,
6/30/1970,4.27,--,102.59%,103.56%,7.37%,7.37%
5/29/1970,3.98,--,88.68%,89.59%,-2.65%,-2.65%
4/30/1970,4.09,--,93.81%,94.74%,-4.24%,-4.24%
,,,,,,
3/31/1970,4.27,--,102.39%,103.36%,3.57%,3.57%
2/27/1970,4.12,--,95.41%,96.36%,2.61%,2.61%
1/30/1970,4.02,--,90.44%,91.36%,3.24%,3.24%
,,,,,,
12/31/1969,3.89,--,84.46%,85.35%,0.20%,0.20%
11/28/1969,3.88,--,84.08%,84.97%,2.92%,2.92%
10/31/1969,3.77,--,78.87%,79.73%,0.88%,0.88%
,,,,,,
9/30/1969,3.74,--,77.31%,78.16%,1.41%,1.41%
8/29/1969,3.69,--,74.84%,75.68%,1.46%,1.46%
7/31/1969,3.63,--,72.32%,73.15%,-7.03%,-7.03%
,,,,,,
6/30/1969,3.91,--,85.34%,86.23%,-0.98%,-0.98%
5/30/1969,3.95,--,87.17%,88.07%,8.40%,8.40%
4/30/1969,3.64,--,72.66%,73.50%,7.80%,7.80%
,,,,,,
3/31/1969,3.38,--,60.18%,60.95%,2.20%,2.20%
2/28/1969,3.3,--,56.73%,57.48%,5.50%,5.50%
1/31/1969,3.13,--,48.55%,49.26%,2.19%,2.19%
,,,,,,
12/31/1968,3.07,--,45.37%,46.07%,3.49%,3.49%
11/29/1968,2.96,--,40.47%,41.14%,4.27%,4.27%
10/31/1968,2.84,--,34.72%,35.37%,3.43%,3.43%
,,,,,,
9/30/1968,2.75,--,30.26%,30.88%,1.53%,1.53%
8/30/1968,2.71,--,28.29%,28.91%,0.15%,0.15%
7/31/1968,2.7,--,28.10%,28.72%,-0.59%,-0.59%
,,,,,,
6/28/1968,2.72,--,28.86%,29.48%,4.45%,4.45%
5/31/1968,2.6,--,23.37%,23.97%,-0.35%,-0.35%
4/30/1968,2.61,--,23.80%,24.40%,1.91%,1.91%
,,,,,,
3/29/1968,2.56,--,21.48%,22.07%,0.49%,0.49%
2/29/1968,2.55,--,20.89%,21.47%,5.40%,5.40%
1/31/1968,2.42,--,14.69%,15.24%,3.92%,3.92%
,,,,,,
12/29/1967,2.33,--,10.37%,10.90%,1.49%,1.49%
11/30/1967,2.29,--,8.75%,9.27%,0.07%,0.07%
10/31/1967,2.29,--,8.67%,9.20%,-3.37%,-3.37%
,,,,,,
9/29/1967,2.37,--,12.46%,13.00%,-3.15%,-3.15%
8/31/1967,2.45,--,16.12%,16.67%,1.74%,1.74%
7/31/1967,2.41,--,14.13%,14.68%,-0.76%,-0.76%
,,,,,,
6/30/1967,2.42,--,15.01%,15.56%,-1.78%,-1.78%
5/31/1967,2.47,--,17.09%,17.66%,5.51%,5.51%
4/28/1967,2.34,--,10.98%,11.51%,-0.57%,-0.57%
,,,,,,
3/31/1967,2.35,--,11.61%,12.15%,0.68%,0.68%
2/28/1967,2.34,--,10.86%,11.39%,-0.24%,-0.24%
1/31/1967,2.34,--,11.13%,11.66%,-6.38%,-6.38%
,,,,,,
12/30/1966,2.5,--,18.70%,19.28%,-0.91%,-0.91%
11/30/1966,2.53,--,19.80%,20.38%,0.35%,0.35%
10/31/1966,2.52,--,19.38%,19.96%,-5.60%,-5.60%
,,,,,,
9/30/1966,2.67,--,26.46%,27.07%,-0.68%,-0.68%
8/31/1966,2.68,--,27.32%,27.93%,1.60%,1.60%
7/29/1966,2.64,--,25.32%,25.92%,1.67%,1.67%
,,,,,,
6/30/1966,2.6,--,23.26%,23.86%,-3.43%,-3.43%
5/31/1966,2.69,--,27.64%,28.26%,1.04%,1.04%
4/29/1966,2.66,--,26.33%,26.94%,-3.90%,-3.90%
,,,,,,
3/31/1966,2.77,--,31.45%,32.09%,-3.87%,-3.87%
2/28/1966,2.88,--,36.74%,37.40%,4.53%,4.53%
1/31/1966,2.76,--,30.82%,31.45%,2.88%,2.88%
,,,,,,
12/31/1965,2.68,--,27.16%,27.77%,3.02%,3.02%
11/30/1965,2.6,--,23.44%,24.03%,3.10%,3.10%
10/29/1965,2.52,--,19.72%,20.30%,1.32%,1.32%
,,,,,,
9/30/1965,2.49,--,18.17%,18.74%,-0.08%,-0.08%
8/31/1965,2.49,--,18.26%,18.83%,2.01%,2.01%
7/30/1965,2.44,--,15.94%,16.49%,-1.58%,-1.58%
,,,,,,
6/30/1965,2.48,--,17.79%,18.36%,-1.35%,-1.35%
5/31/1965,2.52,--,19.41%,19.99%,7.72%,7.72%
4/30/1965,2.34,--,10.86%,11.39%,6.28%,6.28%
,,,,,,
3/31/1965,2.2,--,4.31%,4.81%,1.92%,1.92%
2/26/1965,2.16,--,2.34%,2.84%,2.34%,2.34%
1/29/1965,2.11,--,0.00%,0.48%,--,--
