BCOMSBTR Index Settings Total Return Analysis,,,,,,
Range01/31/1961 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 743 Month Holding Period Chart,,,,,,
Bloomberg Sugar Subindex Total Return Max Cuml Total Return 1003.8704% On 11/29/1974,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
4/29/2011,407.75,--,110.05%,108.14%,-14.21%,-14.21%
,,,,,,
3/31/2011,475.27,--,144.84%,142.61%,-7.94%,-7.94%
2/28/2011,516.24,--,165.95%,163.53%,-7.87%,-7.87%
1/31/2011,560.32,--,188.65%,186.03%,5.77%,5.77%
,,,,,,
12/31/2010,529.73,--,172.89%,170.41%,16.60%,16.60%
11/30/2010,454.3,--,134.04%,131.91%,-5.38%,-5.38%
10/29/2010,480.14,--,147.34%,145.10%,24.03%,24.03%
,,,,,,
9/30/2010,387.1,--,99.42%,97.60%,23.67%,23.67%
8/31/2010,313.01,--,61.25%,59.79%,0.93%,0.93%
7/30/2010,310.12,--,59.76%,58.31%,21.87%,21.87%
,,,,,,
6/30/2010,254.46,--,31.09%,29.90%,11.77%,11.77%
5/31/2010,227.67,--,17.28%,16.22%,-6.32%,-6.32%
4/30/2010,243.04,--,25.20%,24.07%,-10.28%,-10.28%
,,,,,,
3/31/2010,270.89,--,39.55%,38.28%,-29.69%,-29.69%
2/26/2010,385.3,--,98.49%,96.69%,-18.74%,-18.74%
1/29/2010,474.14,--,144.25%,142.03%,10.95%,10.95%
,,,,,,
12/31/2009,427.33,--,120.14%,118.14%,19.04%,19.04%
11/30/2009,358.97,--,84.93%,83.25%,-0.74%,-0.74%
10/30/2009,361.65,--,86.31%,84.61%,-10.16%,-10.16%
,,,,,,
9/30/2009,402.53,--,107.37%,105.48%,-3.12%,-3.12%
8/31/2009,415.48,--,114.03%,112.09%,31.08%,31.08%
7/31/2009,316.97,--,63.29%,61.80%,4.27%,4.27%
,,,,,,
6/30/2009,303.97,--,56.59%,55.17%,6.97%,6.97%
5/29/2009,284.16,--,46.39%,45.05%,8.51%,8.51%
4/30/2009,261.87,--,34.90%,33.68%,8.78%,8.78%
,,,,,,
3/31/2009,240.73,--,24.01%,22.88%,-7.70%,-7.70%
2/27/2009,260.81,--,34.36%,33.14%,5.95%,5.95%
1/30/2009,246.16,--,26.81%,25.66%,7.29%,7.29%
,,,,,,
12/31/2008,229.43,--,18.19%,17.12%,-0.75%,-0.75%
11/28/2008,231.17,--,19.09%,18.00%,-0.97%,-0.97%
10/31/2008,233.43,--,20.25%,19.16%,-11.94%,-11.94%
,,,,,,
9/30/2008,265.09,--,36.56%,35.32%,-5.91%,-5.91%
8/29/2008,281.75,--,45.15%,43.83%,-8.27%,-8.27%
7/31/2008,307.14,--,58.23%,56.79%,6.49%,6.49%
,,,,,,
6/30/2008,288.41,--,48.58%,47.23%,16.82%,16.82%
5/30/2008,246.89,--,27.19%,26.03%,-15.03%,-15.03%
4/30/2008,290.58,--,49.69%,48.33%,-3.20%,-3.20%
,,,,,,
3/31/2008,300.19,--,54.65%,53.24%,-19.94%,-19.94%
2/29/2008,374.95,--,93.16%,91.40%,14.27%,14.27%
1/31/2008,328.13,--,69.04%,67.50%,14.52%,14.52%
,,,,,,
12/31/2007,286.52,--,47.60%,46.26%,11.27%,11.27%
11/30/2007,257.5,--,32.65%,31.45%,-2.02%,-2.02%
10/31/2007,262.8,--,35.38%,34.15%,-1.32%,-1.32%
,,,,,,
9/28/2007,266.3,--,37.19%,35.94%,3.60%,3.60%
8/31/2007,257.06,--,32.43%,31.22%,-7.88%,-7.88%
7/31/2007,279.06,--,43.76%,42.46%,8.98%,8.98%
,,,,,,
6/29/2007,256.08,--,31.92%,30.72%,-1.20%,-1.20%
5/31/2007,259.19,--,33.52%,32.31%,3.06%,3.06%
4/30/2007,251.49,--,29.56%,28.38%,-7.52%,-7.52%
,,,,,,
3/30/2007,271.94,--,40.09%,38.82%,-6.05%,-6.05%
2/28/2007,289.44,--,49.11%,47.75%,-0.51%,-0.51%
1/31/2007,290.93,--,49.87%,48.51%,-9.37%,-9.37%
,,,,,,
12/29/2006,321.01,--,65.37%,63.87%,-4.64%,-4.64%
11/30/2006,336.62,--,73.41%,71.84%,7.54%,7.54%
10/31/2006,313.02,--,61.25%,59.79%,-1.27%,-1.27%
,,,,,,
9/29/2006,317.05,--,63.33%,61.85%,-7.35%,-7.35%
8/31/2006,342.21,--,76.29%,74.69%,-20.51%,-20.51%
7/31/2006,430.51,--,121.78%,119.77%,-8.36%,-8.36%
,,,,,,
6/30/2006,469.78,--,142.01%,139.81%,3.46%,3.46%
5/31/2006,454.05,--,133.90%,131.78%,-10.91%,-10.91%
4/28/2006,509.67,--,162.56%,160.17%,-3.56%,-3.56%
,,,,,,
3/31/2006,528.48,--,172.25%,169.78%,4.96%,4.96%
2/28/2006,503.49,--,159.38%,157.02%,-5.12%,-5.12%
1/31/2006,530.67,--,173.38%,170.89%,23.21%,23.21%
,,,,,,
12/30/2005,430.71,--,121.88%,119.87%,18.48%,18.48%
11/30/2005,363.52,--,87.27%,85.57%,10.07%,10.07%
10/31/2005,330.28,--,70.14%,68.60%,1.21%,1.21%
,,,,,,
9/30/2005,326.32,--,68.11%,66.58%,6.92%,6.92%
8/31/2005,305.21,--,57.23%,55.80%,2.77%,2.77%
7/29/2005,297,--,53.00%,51.61%,5.63%,5.63%
,,,,,,
6/30/2005,281.17,--,44.85%,43.53%,5.48%,5.48%
5/31/2005,266.56,--,37.32%,36.07%,1.41%,1.41%
4/29/2005,262.84,--,35.41%,34.17%,-1.97%,-1.97%
,,,,,,
3/31/2005,268.14,--,38.13%,36.88%,-4.90%,-4.90%
2/28/2005,281.95,--,45.25%,43.93%,-4.44%,-4.44%
1/31/2005,295.03,--,51.99%,50.61%,2.20%,2.20%
,,,,,,
12/31/2004,288.68,--,48.72%,47.36%,2.45%,2.45%
11/30/2004,281.78,--,45.16%,43.84%,2.98%,2.98%
10/29/2004,273.63,--,40.96%,39.68%,-4.94%,-4.94%
,,,,,,
9/30/2004,287.86,--,48.29%,46.95%,2.33%,2.33%
8/31/2004,281.31,--,44.92%,43.60%,-3.38%,-3.38%
7/30/2004,291.14,--,49.98%,48.62%,7.79%,7.79%
,,,,,,
6/30/2004,270.09,--,39.14%,37.87%,2.41%,2.41%
5/31/2004,263.74,--,35.87%,34.63%,1.66%,1.66%
4/30/2004,259.43,--,33.65%,32.43%,3.98%,3.98%
,,,,,,
3/31/2004,249.49,--,28.53%,27.36%,4.66%,4.66%
2/27/2004,238.38,--,22.80%,21.68%,-0.85%,-0.85%
1/30/2004,240.42,--,23.85%,22.73%,3.43%,3.43%
,,,,,,
12/31/2003,232.45,--,19.75%,18.66%,-9.20%,-9.20%
11/28/2003,256,--,31.88%,30.68%,5.47%,5.47%
10/31/2003,242.73,--,25.05%,23.91%,-7.85%,-7.85%
,,,,,,
9/30/2003,263.4,--,35.69%,34.46%,-1.90%,-1.90%
8/29/2003,268.49,--,38.32%,37.06%,-12.69%,-12.69%
7/31/2003,307.53,--,58.42%,56.98%,16.01%,16.01%
,,,,,,
6/30/2003,265.1,--,36.57%,35.33%,-10.64%,-10.64%
5/30/2003,296.66,--,52.82%,51.44%,-1.58%,-1.58%
4/30/2003,301.41,--,55.28%,53.86%,-1.97%,-1.97%
,,,,,,
3/31/2003,307.46,--,58.39%,56.95%,-9.02%,-9.02%
2/28/2003,337.96,--,74.10%,72.52%,2.57%,2.57%
1/31/2003,329.49,--,69.74%,68.19%,13.65%,13.65%
,,,,,,
12/31/2002,289.92,--,49.35%,48.00%,2.82%,2.82%
11/29/2002,281.98,--,45.26%,43.94%,0.78%,0.78%
10/31/2002,279.8,--,44.14%,42.83%,14.44%,14.44%
,,,,,,
9/30/2002,244.49,--,25.95%,24.81%,13.47%,13.47%
8/30/2002,215.46,--,11.00%,9.99%,3.24%,3.24%
7/31/2002,208.69,--,7.51%,6.53%,17.12%,17.12%
,,,,,,
6/28/2002,178.19,--,-8.20%,-9.04%,-15.42%,-15.42%
5/31/2002,210.68,--,8.54%,7.55%,10.24%,10.24%
4/30/2002,191.12,--,-1.55%,-2.44%,1.24%,1.24%
,,,,,,
3/29/2002,188.77,--,-2.76%,-3.64%,4.36%,4.36%
2/28/2002,180.87,--,-6.82%,-7.67%,-2.79%,-2.79%
1/31/2002,186.06,--,-4.15%,-5.02%,-13.54%,-13.54%
,,,,,,
12/31/2001,215.21,--,10.87%,9.86%,-3.63%,-3.63%
11/30/2001,223.32,--,15.04%,14.00%,14.13%,14.13%
10/31/2001,195.67,--,0.80%,-0.12%,1.87%,1.87%
,,,,,,
9/28/2001,192.08,--,-1.05%,-1.95%,-13.40%,-13.40%
8/31/2001,221.81,--,14.27%,13.23%,0.04%,0.04%
7/31/2001,221.72,--,14.22%,13.18%,-15.01%,-15.01%
,,,,,,
6/29/2001,260.87,--,34.39%,33.17%,11.42%,11.42%
5/31/2001,234.14,--,20.62%,19.52%,0.91%,0.91%
4/30/2001,232.03,--,19.53%,18.45%,15.18%,15.18%
,,,,,,
3/30/2001,201.45,--,3.78%,2.83%,-13.46%,-13.46%
2/28/2001,232.79,--,19.92%,18.83%,-6.43%,-6.43%
1/31/2001,248.79,--,28.17%,27.00%,-1.97%,-1.97%
,,,,,,
