BCOMFCT Index Settings Total Return Analysis,,,,,,
Range01/31/1991 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 383 Month Holding Period Chart,,,,,,
Bloomberg Feeder Cattle Subindex Total Return Max Cuml Total Return 301.6952% On 11/28/2014,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
8/31/2004,258.52,--,153.10%,158.33%,-2.26%,-2.26%
7/30/2004,264.5,--,158.95%,164.30%,6.37%,6.37%
,,,,,,
6/30/2004,248.65,--,143.43%,148.46%,2.17%,2.17%
5/31/2004,243.37,--,138.26%,143.18%,9.00%,9.00%
4/30/2004,223.27,--,118.59%,123.10%,11.84%,11.84%
,,,,,,
3/31/2004,199.63,--,95.44%,99.48%,0.75%,0.75%
2/27/2004,198.14,--,93.99%,97.99%,1.17%,1.17%
1/30/2004,195.86,--,91.75%,95.71%,6.33%,6.33%
,,,,,,
12/31/2003,184.2,--,80.33%,84.06%,-15.25%,-15.25%
11/28/2003,217.34,--,112.79%,117.18%,4.21%,4.21%
10/31/2003,208.56,--,104.19%,108.40%,4.32%,4.32%
,,,,,,
9/30/2003,199.93,--,95.74%,99.78%,3.32%,3.32%
8/29/2003,193.51,--,89.46%,93.37%,3.84%,3.84%
7/31/2003,186.37,--,82.46%,86.23%,3.97%,3.97%
,,,,,,
6/30/2003,179.25,--,75.49%,79.11%,1.73%,1.73%
5/30/2003,176.21,--,72.51%,76.07%,1.97%,1.97%
4/30/2003,172.8,--,69.17%,72.67%,2.69%,2.69%
,,,,,,
3/31/2003,168.26,--,64.74%,68.14%,1.04%,1.04%
2/28/2003,166.54,--,63.05%,66.41%,-5.37%,-5.37%
1/31/2003,175.99,--,72.30%,75.86%,-2.59%,-2.59%
,,,,,,
12/31/2002,180.67,--,76.88%,80.53%,-2.06%,-2.06%
11/29/2002,184.47,--,80.61%,84.34%,4.07%,4.07%
10/31/2002,177.25,--,73.54%,77.12%,3.42%,3.42%
,,,,,,
9/30/2002,171.38,--,67.79%,71.26%,1.66%,1.66%
8/30/2002,168.59,--,65.06%,68.46%,3.82%,3.82%
7/31/2002,162.39,--,58.99%,62.27%,1.62%,1.62%
,,,,,,
6/28/2002,159.81,--,56.46%,59.69%,1.51%,1.51%
5/31/2002,157.43,--,54.13%,57.31%,-4.22%,-4.22%
4/30/2002,164.37,--,60.92%,64.25%,-5.36%,-5.36%
,,,,,,
3/29/2002,173.68,--,70.04%,73.55%,-4.33%,-4.33%
2/28/2002,181.54,--,77.73%,81.40%,-3.12%,-3.12%
1/31/2002,187.38,--,83.45%,87.24%,-0.59%,-0.59%
,,,,,,
12/31/2001,188.5,--,84.55%,88.36%,1.85%,1.85%
11/30/2001,185.08,--,81.20%,84.94%,0.19%,0.19%
