BCOMKCTR Index Settings Total Return Analysis,,,,,,
Range01/31/1973 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 599 Month Holding Period Chart,,,,,,
Bloomberg Coffee Subindex Total Return Max Cuml Total Return 3610.0994% On 05/30/1997,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
1/29/1993,50.5,--,491.71%,508.42%,-24.63%,-24.63%
,,,,,,
12/31/1992,67.01,--,685.09%,707.26%,6.53%,6.53%
11/30/1992,62.9,--,636.98%,657.79%,3.17%,3.17%
10/30/1992,60.96,--,614.30%,634.47%,23.17%,23.17%
,,,,,,
9/30/1992,49.5,--,479.92%,496.29%,3.03%,3.03%
8/31/1992,48.04,--,462.88%,478.78%,-8.09%,-8.09%
7/31/1992,52.27,--,512.42%,529.72%,-2.91%,-2.91%
,,,,,,
6/30/1992,53.83,--,530.76%,548.57%,-10.84%,-10.84%
5/29/1992,60.38,--,607.41%,627.39%,0.93%,0.93%
4/30/1992,59.82,--,600.89%,620.68%,-11.14%,-11.14%
,,,,,,
3/31/1992,67.32,--,688.74%,711.02%,-3.04%,-3.04%
2/28/1992,69.43,--,713.44%,736.41%,-5.36%,-5.36%
1/31/1992,73.36,--,759.53%,783.81%,-6.83%,-6.83%
,,,,,,
12/31/1991,78.74,--,822.58%,848.63%,-7.64%,-7.64%
11/29/1991,85.25,--,898.90%,927.10%,0.10%,0.10%
10/31/1991,85.17,--,897.93%,926.11%,-2.41%,-2.41%
,,,,,,
9/30/1991,87.27,--,922.57%,951.44%,-6.42%,-6.42%
8/30/1991,93.27,--,992.76%,1023.62%,5.12%,5.12%
7/31/1991,88.73,--,939.56%,968.91%,-4.75%,-4.75%
,,,,,,
6/28/1991,93.15,--,991.38%,1022.20%,-2.93%,-2.93%
5/31/1991,95.96,--,1024.34%,1056.09%,-2.50%,-2.50%
4/30/1991,98.42,--,1053.19%,1085.75%,-7.47%,-7.47%
,,,,,,
3/29/1991,106.37,--,1146.26%,1181.45%,2.58%,2.58%
2/28/1991,103.69,--,1114.93%,1149.24%,9.44%,9.44%
1/31/1991,94.75,--,1010.13%,1041.48%,-5.86%,-5.86%
,,,,,,
12/31/1990,100.64,--,1079.21%,1112.51%,2.62%,2.62%
11/30/1990,98.07,--,1049.10%,1081.54%,-7.68%,-7.68%
10/31/1990,106.24,--,1144.72%,1179.87%,-2.04%,-2.04%
,,,,,,
9/28/1990,108.45,--,1170.62%,1206.50%,-9.05%,-9.05%
8/31/1990,119.23,--,1296.99%,1336.44%,6.03%,6.03%
7/31/1990,112.45,--,1217.54%,1254.75%,10.33%,10.33%
,,,,,,
6/29/1990,101.92,--,1094.14%,1127.86%,-10.43%,-10.43%
5/31/1990,113.78,--,1233.12%,1270.77%,1.02%,1.02%
4/30/1990,112.63,--,1219.61%,1256.87%,0.38%,0.38%
,,,,,,
3/30/1990,112.2,--,1214.59%,1251.71%,-1.10%,-1.10%
2/28/1990,113.45,--,1229.27%,1266.81%,15.73%,15.73%
1/31/1990,98.03,--,1048.61%,1081.05%,1.24%,1.24%
,,,,,,
12/29/1989,96.83,--,1034.50%,1066.53%,3.04%,3.04%
11/30/1989,93.97,--,1000.99%,1032.08%,1.72%,1.72%
10/31/1989,92.38,--,982.36%,1012.92%,-6.49%,-6.49%
,,,,,,
9/29/1989,98.79,--,1057.52%,1090.21%,-5.42%,-5.42%
8/31/1989,104.45,--,1123.81%,1158.37%,8.06%,8.06%
7/31/1989,96.66,--,1032.57%,1064.55%,-26.38%,-26.38%
,,,,,,
6/30/1989,131.31,--,1438.45%,1481.89%,-13.84%,-13.84%
5/31/1989,152.4,--,1685.66%,1736.08%,3.34%,3.34%
4/28/1989,147.48,--,1627.97%,1676.77%,4.69%,4.69%
,,,,,,
3/31/1989,140.87,--,1550.56%,1597.17%,1.41%,1.41%
2/28/1989,138.91,--,1527.56%,1573.52%,0.98%,0.98%
1/31/1989,137.56,--,1511.75%,1557.27%,-16.13%,-16.13%
,,,,,,
12/30/1988,164.02,--,1821.74%,1876.01%,29.61%,29.61%
11/30/1988,126.55,--,1382.71%,1424.58%,-0.26%,-0.26%
10/31/1988,126.87,--,1386.53%,1428.51%,-5.68%,-5.68%
,,,,,,
9/30/1988,134.52,--,1476.10%,1520.61%,7.19%,7.19%
8/31/1988,125.5,--,1370.38%,1411.91%,-1.73%,-1.73%
7/29/1988,127.71,--,1396.28%,1438.53%,-4.59%,-4.59%
,,,,,,
6/30/1988,133.84,--,1468.19%,1512.47%,-2.06%,-2.06%
5/31/1988,136.66,--,1501.22%,1546.44%,1.45%,1.45%
4/29/1988,134.71,--,1478.37%,1522.94%,-2.64%,-2.64%
,,,,,,
3/31/1988,138.36,--,1521.16%,1566.94%,-0.10%,-0.10%
2/29/1988,138.5,--,1522.75%,1568.58%,1.33%,1.33%
1/29/1988,136.68,--,1501.43%,1546.65%,4.94%,4.94%
,,,,,,
12/31/1987,130.25,--,1426.09%,1469.18%,-2.39%,-2.39%
11/30/1987,133.44,--,1463.47%,1507.62%,2.77%,2.77%
10/30/1987,129.84,--,1421.34%,1464.30%,9.24%,9.24%
,,,,,,
9/30/1987,118.86,--,1292.60%,1331.92%,-4.49%,-4.49%
8/31/1987,124.44,--,1358.01%,1399.18%,13.34%,13.34%
7/31/1987,109.8,--,1186.45%,1222.78%,-3.51%,-3.51%
,,,,,,
6/30/1987,113.79,--,1233.20%,1270.85%,-12.19%,-12.19%
5/29/1987,129.58,--,1418.20%,1461.07%,-0.44%,-0.44%
4/30/1987,130.16,--,1424.98%,1468.04%,19.28%,19.28%
,,,,,,
3/31/1987,109.12,--,1178.48%,1214.59%,-22.25%,-22.25%
2/27/1987,140.34,--,1544.26%,1590.69%,2.77%,2.77%
1/30/1987,136.55,--,1499.89%,1545.07%,-8.97%,-8.97%
,,,,,,
12/31/1986,150.01,--,1657.59%,1707.23%,-8.74%,-8.74%
11/28/1986,164.37,--,1825.86%,1880.25%,-10.84%,-10.84%
10/31/1986,184.36,--,2060.07%,2121.07%,-13.34%,-13.34%
,,,,,,
9/30/1986,212.74,--,2392.63%,2463.02%,-1.01%,-1.01%
8/29/1986,214.91,--,2417.96%,2489.07%,18.58%,18.58%
7/31/1986,181.23,--,2023.35%,2083.31%,0.62%,0.62%
,,,,,,
6/30/1986,180.11,--,2010.28%,2069.87%,-11.30%,-11.30%
5/30/1986,203.06,--,2279.22%,2346.41%,-18.99%,-18.99%
4/30/1986,250.68,--,2837.06%,2920.01%,-6.84%,-6.84%
,,,,,,
3/31/1986,269.08,--,3052.71%,3141.74%,0.36%,0.36%
2/28/1986,268.12,--,3041.47%,3130.18%,13.68%,13.68%
1/31/1986,235.85,--,2663.36%,2741.39%,-10.58%,-10.58%
,,,,,,
12/31/1985,263.75,--,2990.28%,3077.54%,44.05%,44.05%
11/29/1985,183.1,--,2045.32%,2105.90%,4.43%,4.43%
10/31/1985,175.34,--,1954.37%,2012.38%,17.79%,17.79%
,,,,,,
9/30/1985,148.86,--,1644.09%,1693.34%,0.16%,0.16%
8/30/1985,148.62,--,1641.27%,1690.44%,2.33%,2.33%
7/31/1985,145.23,--,1601.61%,1649.66%,-6.40%,-6.40%
,,,,,,
6/28/1985,155.16,--,1717.99%,1769.33%,-0.68%,-0.68%
5/31/1985,156.22,--,1730.35%,1782.04%,-0.42%,-0.42%
4/30/1985,156.88,--,1738.07%,1789.98%,2.01%,2.01%
,,,,,,
3/29/1985,153.78,--,1701.81%,1752.69%,3.92%,3.92%
2/28/1985,147.99,--,1633.92%,1682.89%,-5.31%,-5.31%
1/31/1985,156.29,--,1731.20%,1782.91%,6.20%,6.20%
,,,,,,
12/31/1984,147.17,--,1624.31%,1673.01%,4.76%,4.76%
11/30/1984,140.49,--,1546.01%,1592.50%,1.80%,1.80%
10/31/1984,138.01,--,1516.97%,1562.63%,2.94%,2.94%
,,,,,,
9/28/1984,134.06,--,1470.73%,1515.09%,-6.65%,-6.65%
8/31/1984,143.61,--,1582.65%,1630.17%,8.85%,8.85%
7/31/1984,131.94,--,1445.86%,1489.51%,-1.66%,-1.66%
,,,,,,
6/29/1984,134.16,--,1471.94%,1516.33%,0.54%,0.54%
5/31/1984,133.44,--,1463.51%,1507.67%,-1.06%,-1.06%
4/30/1984,134.88,--,1480.28%,1524.91%,1.41%,1.41%
,,,,,,
3/30/1984,133,--,1458.29%,1502.30%,5.34%,5.34%
2/29/1984,126.25,--,1379.27%,1421.05%,6.37%,6.37%
1/31/1984,118.7,--,1290.74%,1330.01%,3.46%,3.46%
,,,,,,
12/30/1983,114.73,--,1244.25%,1282.21%,-2.89%,-2.89%
11/30/1983,118.15,--,1284.27%,1323.36%,6.06%,6.06%
10/31/1983,111.4,--,1205.21%,1242.07%,4.49%,4.49%
,,,,,,
9/30/1983,106.61,--,1149.08%,1184.36%,5.87%,5.87%
8/31/1983,100.7,--,1079.81%,1113.12%,3.79%,3.79%
7/29/1983,97.02,--,1036.70%,1068.80%,1.45%,1.45%
,,,,,,
6/30/1983,95.63,--,1020.40%,1052.04%,-4.20%,-4.20%
5/31/1983,99.82,--,1069.53%,1102.56%,6.73%,6.73%
4/29/1983,93.52,--,995.75%,1026.69%,1.61%,1.61%
,,,,,,
3/31/1983,92.04,--,978.37%,1008.82%,3.32%,3.32%
2/28/1983,89.08,--,943.74%,973.21%,1.81%,1.81%
1/31/1983,87.5,--,925.20%,954.15%,-4.74%,-4.74%
,,,,,,
12/31/1982,91.86,--,976.25%,1006.64%,-3.95%,-3.95%
11/30/1982,95.64,--,1020.53%,1052.17%,1.19%,1.19%
10/29/1982,94.51,--,1007.37%,1038.64%,-3.17%,-3.17%
,,,,,,
9/30/1982,97.6,--,1043.58%,1075.87%,15.00%,15.00%
8/31/1982,84.87,--,894.44%,922.52%,7.59%,7.59%
7/30/1982,78.89,--,824.27%,850.37%,-4.01%,-4.01%
,,,,,,
6/30/1982,82.19,--,862.94%,890.13%,4.57%,4.57%
5/31/1982,78.6,--,820.88%,846.88%,7.93%,7.93%
4/30/1982,72.82,--,753.22%,777.31%,9.83%,9.83%
,,,,,,
3/31/1982,66.31,--,676.87%,698.81%,-8.14%,-8.14%
2/26/1982,72.18,--,745.76%,769.64%,5.18%,5.18%
1/29/1982,68.63,--,704.08%,726.79%,7.81%,7.81%
,,,,,,
12/31/1981,63.66,--,645.85%,666.91%,8.74%,8.74%
11/30/1981,58.54,--,585.88%,605.25%,-0.97%,-0.97%
10/30/1981,59.11,--,592.62%,612.18%,10.54%,10.54%
,,,,,,
9/30/1981,53.48,--,526.58%,544.27%,33.33%,33.33%
8/31/1981,40.11,--,369.95%,383.22%,-14.19%,-14.19%
7/31/1981,46.74,--,447.66%,463.13%,35.50%,35.50%
,,,,,,
6/30/1981,34.5,--,304.18%,315.59%,-19.58%,-19.58%
5/29/1981,42.89,--,402.57%,416.76%,-9.11%,-9.11%
4/30/1981,47.19,--,452.93%,468.54%,-0.78%,-0.78%
,,,,,,
3/31/1981,47.56,--,457.29%,473.03%,5.80%,5.80%
2/27/1981,44.96,--,426.72%,441.60%,-1.95%,-1.95%
1/30/1981,45.85,--,437.22%,452.39%,-2.31%,-2.31%
,,,,,,
12/31/1980,46.93,--,449.90%,465.43%,5.96%,5.96%
11/28/1980,44.29,--,418.97%,433.62%,-7.15%,-7.15%
10/31/1980,47.7,--,458.94%,474.72%,-0.21%,-0.21%
,,,,,,
9/30/1980,47.8,--,460.10%,475.92%,-5.25%,-5.25%
8/29/1980,50.45,--,491.15%,507.85%,-9.57%,-9.57%
7/31/1980,55.79,--,553.70%,572.16%,-19.02%,-19.02%
,,,,,,
6/30/1980,68.9,--,707.28%,730.08%,-11.04%,-11.04%
5/30/1980,77.45,--,807.44%,833.06%,5.88%,5.88%
4/30/1980,73.15,--,757.02%,781.22%,-0.90%,-0.90%
,,,,,,
3/31/1980,73.81,--,764.80%,789.22%,0.78%,0.78%
2/29/1980,73.24,--,758.07%,782.30%,9.29%,9.29%
1/31/1980,67.01,--,685.15%,707.33%,-7.39%,-7.39%
,,,,,,
12/31/1979,72.36,--,747.77%,771.71%,-10.87%,-10.87%
11/30/1979,81.18,--,851.11%,877.97%,5.50%,5.50%
10/31/1979,76.94,--,801.49%,826.94%,0.36%,0.36%
,,,,,,
9/28/1979,76.67,--,798.26%,823.62%,3.89%,3.89%
8/31/1979,73.8,--,764.65%,789.06%,12.32%,12.32%
7/31/1979,65.7,--,669.84%,691.58%,-9.87%,-9.87%
,,,,,,
6/29/1979,72.9,--,754.15%,778.27%,41.46%,41.46%
5/31/1979,51.53,--,503.81%,520.86%,0.70%,0.70%
4/30/1979,51.18,--,499.62%,516.55%,13.77%,13.77%
,,,,,,
3/30/1979,44.98,--,427.05%,441.94%,8.72%,8.72%
2/28/1979,41.38,--,384.77%,398.46%,1.73%,1.73%
1/31/1979,40.67,--,376.55%,390.01%,-3.02%,-3.02%
,,,,,,
12/29/1978,41.94,--,391.37%,405.25%,-0.08%,-0.08%
11/30/1978,41.97,--,391.77%,405.66%,-6.00%,-6.00%
10/31/1978,44.65,--,423.17%,437.95%,3.03%,3.03%
,,,,,,
9/29/1978,43.34,--,407.79%,422.13%,-0.47%,-0.47%
8/31/1978,43.54,--,410.18%,424.58%,25.77%,25.77%
7/31/1978,34.62,--,305.64%,317.09%,-11.57%,-11.57%
,,,,,,
6/30/1978,39.15,--,358.74%,371.69%,-9.65%,-9.65%
5/31/1978,43.34,--,407.75%,422.09%,11.60%,11.60%
4/28/1978,38.83,--,354.96%,367.81%,4.51%,4.51%
,,,,,,
3/31/1978,37.15,--,335.32%,347.61%,6.34%,6.34%
2/28/1978,34.94,--,309.36%,320.92%,-5.66%,-5.66%
1/31/1978,37.03,--,333.92%,346.18%,-0.49%,-0.49%
,,,,,,
12/30/1977,37.22,--,336.05%,348.37%,13.31%,13.31%
11/30/1977,32.84,--,284.83%,295.69%,13.51%,13.51%
10/31/1977,28.94,--,239.02%,248.60%,12.07%,12.07%
,,,,,,
9/30/1977,25.82,--,202.50%,211.04%,-7.86%,-7.86%
8/31/1977,28.02,--,228.32%,237.59%,-13.26%,-13.26%
7/29/1977,32.31,--,278.53%,289.22%,-5.51%,-5.51%
,,,,,,
6/30/1977,34.19,--,300.59%,311.91%,-9.87%,-9.87%
5/31/1977,37.94,--,344.48%,357.03%,-9.16%,-9.16%
4/29/1977,41.76,--,389.30%,403.11%,-3.07%,-3.07%
,,,,,,
3/31/1977,43.08,--,404.80%,419.05%,15.88%,15.88%
2/28/1977,37.18,--,335.60%,347.90%,20.75%,20.75%
1/31/1977,30.79,--,260.76%,270.95%,-0.27%,-0.27%
,,,,,,
12/31/1976,30.87,--,261.73%,271.95%,20.47%,20.47%
11/30/1976,25.63,--,200.26%,208.74%,7.26%,7.26%
10/29/1976,23.89,--,179.92%,187.83%,7.80%,7.80%
,,,,,,
9/30/1976,22.16,--,159.67%,167.00%,12.88%,12.88%
8/31/1976,19.63,--,130.03%,136.53%,10.68%,10.68%
7/30/1976,17.74,--,107.84%,113.71%,-6.85%,-6.85%
,,,,,,
6/30/1976,19.04,--,123.12%,129.42%,8.70%,8.70%
5/31/1976,17.52,--,105.26%,111.05%,12.84%,12.84%
4/30/1976,15.52,--,81.90%,87.04%,17.15%,17.15%
,,,,,,
3/31/1976,13.25,--,55.27%,59.66%,13.13%,13.13%
2/27/1976,11.71,--,37.26%,41.13%,3.37%,3.37%
1/30/1976,11.33,--,32.78%,36.53%,9.37%,9.37%
,,,,,,
12/31/1975,10.36,--,21.40%,24.83%,10.06%,10.06%
11/28/1975,9.41,--,10.31%,13.42%,0.06%,0.06%
10/31/1975,9.41,--,10.24%,13.35%,-0.46%,-0.46%
,,,,,,
9/30/1975,9.45,--,10.75%,13.88%,-2.67%,-2.67%
8/29/1975,9.71,--,13.79%,17.00%,1.82%,1.82%
7/31/1975,9.54,--,11.75%,14.90%,52.92%,52.92%
,,,,,,
6/30/1975,6.24,--,-26.93%,-24.86%,1.93%,1.93%
5/30/1975,6.12,--,-28.31%,-26.29%,11.03%,11.03%
4/30/1975,5.51,--,-35.43%,-33.61%,-7.34%,-7.34%
,,,,,,
3/31/1975,5.95,--,-30.32%,-28.35%,0.77%,0.77%
2/28/1975,5.9,--,-30.85%,-28.90%,-6.15%,-6.15%
1/31/1975,6.29,--,-26.32%,-24.24%,-7.64%,-7.64%
,,,,,,
12/31/1974,6.81,--,-20.23%,-17.97%,-2.64%,-2.64%
11/29/1974,6.99,--,-18.07%,-15.75%,7.93%,7.93%
10/31/1974,6.48,--,-24.09%,-21.94%,6.94%,6.94%
,,,,,,
9/30/1974,6.06,--,-29.01%,-27.00%,-7.99%,-7.99%
8/30/1974,6.59,--,-22.84%,-20.66%,-10.37%,-10.37%
7/31/1974,7.35,--,-13.91%,-11.48%,-1.62%,-1.62%
,,,,,,
6/28/1974,7.47,--,-12.49%,-10.02%,-5.27%,-5.27%
5/31/1974,7.88,--,-7.63%,-5.02%,0.72%,0.72%
4/30/1974,7.83,--,-8.29%,-5.70%,-5.66%,-5.66%
,,,,,,
3/29/1974,8.3,--,-2.78%,-0.03%,1.18%,1.18%
2/28/1974,8.2,--,-3.92%,-1.20%,-1.11%,-1.11%
1/31/1974,8.29,--,-2.84%,-0.10%,8.51%,8.51%
,,,,,,
12/31/1973,7.64,--,-10.46%,-7.94%,2.70%,2.70%
11/30/1973,7.44,--,-12.82%,-10.36%,-1.84%,-1.84%
10/31/1973,7.58,--,-11.19%,-8.68%,-3.46%,-3.46%
,,,,,,
9/28/1973,7.85,--,-8.01%,-5.41%,6.65%,6.65%
8/31/1973,7.36,--,-13.75%,-11.31%,-2.29%,-2.29%
7/31/1973,7.53,--,-11.72%,-9.23%,-5.14%,-5.14%
,,,,,,
6/29/1973,7.94,--,-6.94%,-4.31%,-8.77%,-8.77%
5/31/1973,8.71,--,2.01%,4.89%,11.00%,11.00%
4/30/1973,7.84,--,-8.11%,-5.51%,1.93%,1.93%
,,,,,,
3/30/1973,7.69,--,-9.85%,-7.30%,-26.31%,-26.31%
2/28/1973,10.44,--,22.34%,25.80%,22.34%,22.34%
1/31/1973,8.53,--,0.00%,2.82%,--,--
