BCOMCLTR Index Settings Total Return Analysis,,,,,,
Range01/31/1984 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 467 Month Holding Period Chart,,,,,,
Bloomberg WTI Crude Oil Subindex Total Return Max Cuml Total Return 4870.1695% On 06/30/2008,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
6/30/2016,167.77,--,411.74%,422.41%,-2.35%,-2.35%
5/31/2016,171.81,--,424.06%,434.98%,5.19%,5.19%
4/29/2016,163.34,--,398.21%,408.60%,15.58%,15.58%
,,,,,,
3/31/2016,141.31,--,331.04%,340.03%,7.79%,7.79%
2/29/2016,131.11,--,299.90%,308.24%,-6.81%,-6.81%
1/29/2016,140.69,--,329.13%,338.08%,-11.90%,-11.90%
,,,,,,
12/31/2015,159.7,--,387.11%,397.27%,-14.94%,-14.94%
11/30/2015,187.74,--,472.65%,484.59%,-12.25%,-12.25%
10/30/2015,213.95,--,552.60%,566.21%,2.62%,2.62%
,,,,,,
9/30/2015,208.49,--,535.94%,549.20%,-9.69%,-9.69%
8/31/2015,230.86,--,604.17%,618.85%,2.10%,2.10%
7/31/2015,226.1,--,589.67%,604.05%,-21.24%,-21.24%
,,,,,,
6/30/2015,287.09,--,775.68%,793.94%,-2.09%,-2.09%
5/29/2015,293.21,--,794.34%,812.99%,-0.67%,-0.67%
4/30/2015,295.2,--,800.41%,819.19%,20.83%,20.83%
,,,,,,
3/31/2015,244.31,--,645.21%,660.75%,-8.71%,-8.71%
2/27/2015,267.61,--,716.27%,733.30%,3.81%,3.81%
1/30/2015,257.79,--,686.33%,702.73%,-10.17%,-10.17%
,,,,,,
12/31/2014,286.97,--,775.31%,793.56%,-19.32%,-19.32%
11/28/2014,355.7,--,984.98%,1007.60%,-17.74%,-17.74%
10/31/2014,432.43,--,1219.01%,1246.51%,-10.56%,-10.56%
,,,,,,
9/30/2014,483.5,--,1374.78%,1405.53%,-4.06%,-4.06%
8/29/2014,503.96,--,1437.20%,1469.26%,-1.95%,-1.95%
7/31/2014,513.97,--,1467.71%,1500.40%,-6.26%,-6.26%
,,,,,,
6/30/2014,548.3,--,1572.43%,1607.30%,3.70%,3.70%
5/30/2014,528.75,--,1512.81%,1546.44%,3.63%,3.63%
4/30/2014,510.21,--,1456.25%,1488.70%,-0.67%,-0.67%
,,,,,,
3/31/2014,513.62,--,1466.67%,1499.34%,-0.30%,-0.30%
2/28/2014,515.17,--,1471.38%,1504.15%,5.82%,5.82%
1/31/2014,486.85,--,1384.99%,1415.96%,-1.07%,-1.07%
,,,,,,
12/31/2013,492.12,--,1401.07%,1432.38%,6.04%,6.04%
11/29/2013,464.07,--,1315.51%,1345.03%,-4.06%,-4.06%
10/31/2013,483.71,--,1375.43%,1406.20%,-5.04%,-5.04%
,,,,,,
9/30/2013,509.41,--,1453.81%,1486.21%,-4.43%,-4.43%
8/30/2013,533.04,--,1525.90%,1559.81%,3.69%,3.69%
7/31/2013,514.08,--,1468.05%,1500.75%,8.91%,8.91%
,,,,,,
6/28/2013,472.01,--,1339.75%,1369.77%,4.56%,4.56%
5/31/2013,451.41,--,1276.91%,1305.63%,-1.82%,-1.82%
4/30/2013,459.79,--,1302.46%,1331.71%,-4.22%,-4.22%
,,,,,,
3/29/2013,480.05,--,1364.25%,1394.79%,5.17%,5.17%
2/28/2013,456.46,--,1292.31%,1321.35%,-6.21%,-6.21%
1/31/2013,486.69,--,1384.51%,1415.47%,5.66%,5.66%
,,,,,,
12/31/2012,460.6,--,1304.94%,1334.24%,2.41%,2.41%
11/30/2012,449.78,--,1271.92%,1300.53%,2.52%,2.52%
10/31/2012,438.71,--,1238.17%,1266.08%,-6.80%,-6.80%
,,,,,,
9/28/2012,470.72,--,1335.79%,1365.73%,-4.72%,-4.72%
8/31/2012,494.01,--,1406.84%,1438.26%,9.20%,9.20%
7/31/2012,452.4,--,1279.91%,1308.69%,3.16%,3.16%
,,,,,,
6/29/2012,438.54,--,1237.64%,1265.54%,-2.02%,-2.02%
5/31/2012,447.6,--,1265.27%,1293.74%,-17.79%,-17.79%
4/30/2012,544.44,--,1560.66%,1595.29%,1.19%,1.19%
,,,,,,
3/30/2012,538.03,--,1541.10%,1575.33%,-4.18%,-4.18%
2/29/2012,561.49,--,1612.65%,1648.37%,8.12%,8.12%
1/31/2012,519.32,--,1484.04%,1517.07%,-0.52%,-0.52%
,,,,,,
12/30/2011,522.05,--,1492.37%,1525.58%,-1.72%,-1.72%
11/30/2011,531.2,--,1520.29%,1554.07%,7.82%,7.82%
10/31/2011,492.67,--,1402.74%,1434.08%,17.07%,17.07%
,,,,,,
9/30/2011,420.83,--,1183.63%,1210.40%,-11.17%,-11.17%
8/31/2011,473.75,--,1345.04%,1375.17%,-7.76%,-7.76%
7/29/2011,513.59,--,1466.57%,1499.24%,-0.27%,-0.27%
,,,,,,
6/30/2011,514.97,--,1470.79%,1503.54%,-7.55%,-7.55%
5/31/2011,557.02,--,1599.04%,1634.47%,-10.25%,-10.25%
4/29/2011,620.62,--,1793.03%,1832.51%,6.08%,6.08%
,,,,,,
3/31/2011,585.05,--,1684.52%,1721.73%,8.20%,8.20%
2/28/2011,540.7,--,1549.26%,1583.65%,-0.19%,-0.19%
1/31/2011,541.71,--,1552.34%,1586.79%,-0.02%,-0.02%
,,,,,,
12/31/2010,541.81,--,1552.65%,1587.12%,8.43%,8.43%
11/30/2010,499.67,--,1424.11%,1455.89%,2.40%,2.40%
10/29/2010,487.97,--,1388.42%,1419.46%,0.86%,0.86%
,,,,,,
9/30/2010,483.83,--,1375.79%,1406.56%,8.76%,8.76%
8/31/2010,444.87,--,1256.96%,1285.26%,-8.07%,-8.07%
7/30/2010,483.94,--,1376.11%,1406.89%,3.68%,3.68%
,,,,,,
6/30/2010,466.77,--,1323.76%,1353.45%,-0.08%,-0.08%
5/31/2010,467.13,--,1324.85%,1354.56%,-16.28%,-16.28%
4/30/2010,557.93,--,1601.82%,1637.31%,3.31%,3.31%
,,,,,,
3/31/2010,540.03,--,1547.22%,1581.57%,4.70%,4.70%
2/26/2010,515.79,--,1473.27%,1506.08%,8.49%,8.49%
1/29/2010,475.44,--,1350.19%,1380.43%,-8.91%,-8.91%
,,,,,,
12/31/2009,521.92,--,1491.96%,1525.15%,-1.20%,-1.20%
11/30/2009,528.25,--,1511.28%,1544.88%,-0.46%,-0.46%
10/30/2009,530.68,--,1518.70%,1552.46%,8.46%,8.46%
,,,,,,
9/30/2009,489.3,--,1392.48%,1423.61%,-0.06%,-0.06%
8/31/2009,489.6,--,1393.38%,1424.52%,-2.80%,-2.80%
7/31/2009,503.71,--,1436.43%,1468.47%,-1.95%,-1.95%
,,,,,,
6/30/2009,513.71,--,1466.92%,1499.60%,4.29%,4.29%
5/29/2009,492.56,--,1402.42%,1433.75%,26.85%,26.85%
4/30/2009,388.29,--,1084.37%,1109.07%,-4.52%,-4.52%
,,,,,,
3/31/2009,406.65,--,1140.38%,1166.24%,5.93%,5.93%
2/27/2009,383.88,--,1070.93%,1095.34%,-10.52%,-10.52%
1/30/2009,429.03,--,1208.65%,1235.94%,-14.21%,-14.21%
,,,,,,
12/31/2008,500.11,--,1425.44%,1457.25%,-19.29%,-19.29%
11/28/2008,619.63,--,1790.00%,1829.42%,-20.49%,-20.49%
10/31/2008,779.34,--,2277.16%,2326.73%,-31.89%,-31.89%
,,,,,,
9/30/2008,1144.16,--,3389.94%,3462.72%,-13.01%,-13.01%
8/29/2008,1315.32,--,3912.01%,3995.67%,-6.78%,-6.78%
7/31/2008,1410.92,--,4203.63%,4293.37%,-11.61%,-11.61%
,,,,,,
6/30/2008,1596.16,--,4768.64%,4870.17%,10.04%,10.04%
5/30/2008,1450.58,--,4324.58%,4416.85%,13.13%,13.13%
4/30/2008,1282.21,--,3811.04%,3892.60%,12.36%,12.36%
,,,,,,
3/31/2008,1141.17,--,3380.83%,3453.41%,0.28%,0.28%
2/29/2008,1137.94,--,3370.98%,3443.36%,10.80%,10.80%
1/31/2008,1027,--,3032.57%,3097.89%,-3.96%,-3.96%
,,,,,,
12/31/2007,1069.37,--,3161.83%,3229.85%,8.52%,8.52%
11/30/2007,985.39,--,2905.67%,2968.35%,-4.61%,-4.61%
10/31/2007,1033,--,3050.89%,3116.60%,16.60%,16.60%
,,,,,,
9/28/2007,885.91,--,2602.22%,2658.57%,11.73%,11.73%
8/31/2007,792.9,--,2318.53%,2368.97%,-5.33%,-5.33%
7/31/2007,837.55,--,2454.72%,2507.99%,10.66%,10.66%
,,,,,,
6/29/2007,756.86,--,2208.60%,2256.75%,8.69%,8.69%
5/31/2007,696.35,--,2024.02%,2068.31%,-4.37%,-4.37%
4/30/2007,728.14,--,2120.97%,2167.29%,-4.33%,-4.33%
,,,,,,
3/30/2007,761.1,--,2221.53%,2269.94%,4.89%,4.89%
2/28/2007,725.6,--,2113.25%,2159.41%,6.26%,6.26%
1/31/2007,682.86,--,1982.89%,2026.32%,-6.36%,-6.36%
,,,,,,
12/29/2006,729.28,--,2124.46%,2170.85%,-3.69%,-3.69%
11/30/2006,757.23,--,2209.72%,2257.89%,4.59%,4.59%
10/31/2006,724,--,2108.37%,2154.42%,-7.50%,-7.50%
,,,,,,
9/29/2006,782.68,--,2287.35%,2337.13%,-11.90%,-11.90%
